POINTING OPTIONS COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 1.0
Mission Duration [Days] is 1.0
time index,pnt-opt index,lat [deg],lon [deg]
95,0,6.016,259.481
96,0,6.079,259.477
97,0,6.143,259.473
98,0,6.206,259.469
99,0,6.269,259.465
100,0,6.333,259.46
101,0,6.396,259.456
102,0,6.459,259.452
103,0,6.523,259.448
104,0,6.586,259.444
105,0,6.649,259.439
106,0,6.713,259.435
107,0,6.776,259.431
108,0,6.839,259.427
109,0,6.902,259.423
110,0,6.966,259.419
111,0,7.029,259.414
112,0,7.092,259.41
113,0,7.156,259.406
114,0,7.219,259.402
115,0,7.282,259.398
116,0,7.346,259.394
117,0,7.409,259.389
118,0,7.472,259.385
119,0,7.536,259.381
120,0,7.599,259.377
121,0,7.662,259.373
122,0,7.726,259.368
123,0,7.789,259.364
124,0,7.852,259.36
125,0,7.916,259.356
126,0,7.979,259.352
127,0,8.042,259.348
128,0,8.106,259.343
129,0,8.169,259.339
130,0,8.232,259.335
131,0,8.296,259.331
132,0,8.359,259.327
133,0,8.422,259.322
134,0,8.486,259.318
135,0,8.549,259.314
136,0,8.612,259.31
137,0,8.676,259.306
138,0,8.739,259.302
139,0,8.802,259.297
140,0,8.866,259.293
141,0,8.929,259.289
142,0,8.992,259.285
143,0,9.056,259.281
144,0,9.119,259.277
145,0,9.182,259.272
146,0,9.246,259.268
147,0,9.309,259.264
148,0,9.372,259.26
149,0,9.436,259.256
150,0,9.499,259.251
151,0,9.562,259.247
152,0,9.625,259.243
153,0,9.689,259.239
154,0,9.752,259.235
155,0,9.815,259.231
156,0,9.879,259.226
157,0,9.942,259.222
158,0,10.005,259.218
159,0,10.069,259.214
160,0,10.132,259.21
161,0,10.195,259.206
162,0,10.259,259.201
163,0,10.322,259.197
164,0,10.385,259.193
165,0,10.449,259.189
166,0,10.512,259.185
167,0,10.575,259.18
168,0,10.639,259.176
169,0,10.702,259.172
170,0,10.765,259.168
171,0,10.829,259.164
172,0,10.892,259.16
173,0,10.955,259.155
174,0,11.019,259.151
175,0,11.082,259.147
176,0,11.145,259.143
177,0,11.209,259.139
178,0,11.272,259.134
179,0,11.335,259.13
180,0,11.399,259.126
181,0,11.462,259.122
182,0,11.525,259.118
183,0,11.589,259.114
184,0,11.652,259.109
185,0,11.715,259.105
186,0,11.779,259.101
187,0,11.842,259.097
188,0,11.905,259.093
189,0,11.969,259.089
190,0,12.032,259.084
191,0,12.095,259.08
192,0,12.159,259.076
193,0,12.222,259.072
194,0,12.285,259.068
195,0,12.348,259.063
196,0,12.412,259.059
197,0,12.475,259.055
198,0,12.538,259.051
199,0,12.602,259.047
200,0,12.665,259.043
201,0,12.728,259.038
202,0,12.792,259.034
203,0,12.855,259.03
204,0,12.918,259.026
205,0,12.982,259.022
206,0,13.045,259.017
207,0,13.108,259.013
208,0,13.172,259.009
209,0,13.235,259.005
210,0,13.298,259.001
211,0,13.362,258.997
212,0,13.425,258.992
213,0,13.488,258.988
214,0,13.552,258.984
215,0,13.615,258.98
216,0,13.678,258.976
217,0,13.742,258.972
218,0,13.805,258.967
219,0,13.868,258.963
220,0,13.932,258.959
221,0,13.995,258.955
222,0,14.058,258.951
223,0,14.122,258.946
224,0,14.185,258.942
225,0,14.248,258.938
226,0,14.312,258.934
227,0,14.375,258.93
228,0,14.438,258.926
229,0,14.502,258.921
230,0,14.565,258.917
231,0,14.628,258.913
232,0,14.692,258.909
233,0,14.755,258.905
234,0,14.818,258.901
235,0,14.882,258.896
236,0,14.945,258.892
237,0,15.008,258.888
238,0,15.072,258.884
239,0,15.135,258.88
240,0,15.198,258.875
241,0,15.261,258.871
242,0,15.325,258.867
243,0,15.388,258.863
244,0,15.451,258.859
245,0,15.515,258.855
246,0,15.578,258.85
247,0,15.641,258.846
248,0,15.705,258.842
249,0,15.768,258.838
250,0,15.831,258.834
251,0,15.895,258.829
252,0,15.958,258.825
253,0,16.021,258.821
254,0,16.085,258.817
255,0,16.148,258.813
256,0,16.211,258.809
257,0,16.275,258.804
258,0,16.338,258.8
259,0,16.401,258.796
260,0,16.465,258.792
261,0,16.528,258.788
262,0,16.591,258.784
263,0,16.655,258.779
264,0,16.718,258.775
265,0,16.781,258.771
266,0,16.845,258.767
267,0,16.908,258.763
268,0,16.971,258.758
269,0,17.035,258.754
270,0,17.098,258.75
271,0,17.161,258.746
272,0,17.225,258.742
273,0,17.288,258.738
274,0,17.351,258.733
275,0,17.415,258.729
276,0,17.478,258.725
277,0,17.541,258.721
278,0,17.605,258.717
279,0,17.668,258.712
280,0,17.731,258.708
281,0,17.795,258.704
282,0,17.858,258.7
283,0,17.921,258.696
284,0,17.984,258.692
285,0,18.048,258.687
286,0,18.111,258.683
287,0,18.174,258.679
288,0,18.238,258.675
289,0,18.301,258.671
290,0,18.364,258.667
291,0,18.428,258.662
292,0,18.491,258.658
293,0,18.554,258.654
294,0,18.618,258.65
295,0,18.681,258.646
296,0,18.744,258.641
297,0,18.808,258.637
298,0,18.871,258.633
299,0,18.934,258.629
300,0,18.998,258.625
301,0,19.061,258.621
302,0,19.124,258.616
303,0,19.188,258.612
304,0,19.251,258.608
305,0,19.314,258.604
306,0,19.378,258.6
307,0,19.441,258.596
308,0,19.504,258.591
309,0,19.568,258.587
310,0,19.631,258.583
311,0,19.694,258.579
312,0,19.758,258.575
313,0,19.821,258.57
314,0,19.884,258.566
315,0,19.948,258.562
316,0,20.011,258.558
317,0,20.074,258.554
318,0,20.138,258.55
319,0,20.201,258.545
320,0,20.264,258.541
321,0,20.328,258.537
322,0,20.391,258.533
323,0,20.454,258.529
324,0,20.518,258.524
325,0,20.581,258.52
326,0,20.644,258.516
327,0,20.707,258.512
328,0,20.771,258.508
329,0,20.834,258.504
330,0,20.897,258.499
331,0,20.961,258.495
332,0,21.024,258.491
333,0,21.087,258.487
334,0,21.151,258.483
335,0,21.214,258.479
336,0,21.277,258.474
337,0,21.341,258.47
338,0,21.404,258.466
339,0,21.467,258.462
340,0,21.531,258.458
341,0,21.594,258.453
342,0,21.657,258.449
343,0,21.721,258.445
344,0,21.784,258.441
345,0,21.847,258.437
346,0,21.911,258.433
347,0,21.974,258.428
348,0,22.037,258.424
349,0,22.101,258.42
350,0,22.164,258.416
351,0,22.227,258.412
352,0,22.291,258.407
353,0,22.354,258.403
354,0,22.417,258.399
355,0,22.481,258.395
356,0,22.544,258.391
357,0,22.607,258.387
358,0,22.671,258.382
359,0,22.734,258.378
360,0,22.797,258.374
361,0,22.861,258.37
362,0,22.924,258.366
363,0,22.987,258.362
364,0,23.051,258.357
365,0,23.114,258.353
366,0,23.177,258.349
367,0,23.241,258.345
368,0,23.304,258.341
369,0,23.367,258.336
370,0,23.43,258.332
371,0,23.494,258.328
372,0,23.557,258.324
373,0,23.62,258.32
374,0,23.684,258.316
375,0,23.747,258.311
376,0,23.81,258.307
377,0,23.874,258.303
378,0,23.937,258.299
379,0,24.0,258.295
380,0,24.064,258.291
381,0,24.127,258.286
382,0,24.19,258.282
383,0,24.254,258.278
384,0,24.317,258.274
385,0,24.38,258.27
386,0,24.444,258.265
387,0,24.507,258.261
388,0,24.57,258.257
389,0,24.634,258.253
390,0,24.697,258.249
391,0,24.76,258.245
392,0,24.824,258.24
393,0,24.887,258.236
394,0,24.95,258.232
395,0,25.014,258.228
396,0,25.077,258.224
397,0,25.14,258.219
398,0,25.204,258.215
399,0,25.267,258.211
400,0,25.33,258.207
401,0,25.394,258.203
402,0,25.457,258.199
403,0,25.52,258.194
404,0,25.584,258.19
405,0,25.647,258.186
406,0,25.71,258.182
407,0,25.774,258.178
408,0,25.837,258.174
409,0,25.9,258.169
410,0,25.964,258.165
411,0,26.027,258.161
412,0,26.09,258.157
413,0,26.153,258.153
414,0,26.217,258.148
415,0,26.28,258.144
416,0,26.343,258.14
417,0,26.407,258.136
418,0,26.47,258.132
419,0,26.533,258.128
420,0,26.597,258.123
421,0,26.66,258.119
422,0,26.723,258.115
423,0,26.787,258.111
424,0,26.85,258.107
425,0,26.913,258.102
426,0,26.977,258.098
427,0,27.04,258.094
428,0,27.103,258.09
429,0,27.167,258.086
430,0,27.23,258.082
431,0,27.293,258.077
432,0,27.357,258.073
433,0,27.42,258.069
434,0,27.483,258.065
435,0,27.547,258.061
436,0,27.61,258.057
437,0,27.673,258.052
438,0,27.737,258.048
439,0,27.8,258.044
440,0,27.863,258.04
441,0,27.927,258.036
442,0,27.99,258.031
443,0,28.053,258.027
444,0,28.117,258.023
445,0,28.18,258.019
446,0,28.243,258.015
447,0,28.307,258.011
448,0,28.37,258.006
449,0,28.433,258.002
450,0,28.497,257.998
451,0,28.56,257.994
452,0,28.623,257.99
453,0,28.687,257.986
454,0,28.75,257.981
455,0,28.813,257.977
456,0,28.876,257.973
457,0,28.94,257.969
458,0,29.003,257.965
459,0,29.066,257.96
460,0,29.13,257.956
461,0,29.193,257.952
462,0,29.256,257.948
463,0,29.32,257.944
464,0,29.383,257.94
465,0,29.446,257.935
466,0,29.51,257.931
467,0,29.573,257.927
468,0,29.636,257.923
469,0,29.7,257.919
470,0,29.763,257.914
471,0,29.826,257.91
472,0,29.89,257.906
473,0,29.953,257.902
474,0,30.016,257.898
475,0,30.08,257.894
476,0,30.143,257.889
477,0,30.206,257.885
478,0,30.27,257.881
479,0,30.333,257.877
480,0,30.396,257.873
481,0,30.46,257.869
482,0,30.523,257.864
483,0,30.586,257.86
484,0,30.65,257.856
485,0,30.713,257.852
486,0,30.776,257.848
487,0,30.84,257.843
488,0,30.903,257.839
489,0,30.966,257.835
490,0,31.03,257.831
491,0,31.093,257.827
492,0,31.156,257.823
493,0,31.22,257.818
494,0,31.283,257.814
495,0,31.346,257.81
496,0,31.41,257.806
497,0,31.473,257.802
498,0,31.536,257.797
499,0,31.599,257.793
500,0,31.663,257.789
501,0,31.726,257.785
502,0,31.789,257.781
503,0,31.853,257.777
504,0,31.916,257.772
505,0,31.979,257.768
506,0,32.043,257.764
507,0,32.106,257.76
508,0,32.169,257.756
509,0,32.233,257.752
510,0,32.296,257.747
511,0,32.359,257.743
512,0,32.423,257.739
513,0,32.486,257.735
514,0,32.549,257.731
515,0,32.613,257.726
516,0,32.676,257.722
517,0,32.739,257.718
518,0,32.803,257.714
519,0,32.866,257.71
520,0,32.929,257.706
521,0,32.993,257.701
522,0,33.056,257.697
523,0,33.119,257.693
524,0,33.183,257.689
525,0,33.246,257.685
526,0,33.309,257.681
527,0,33.373,257.676
528,0,33.436,257.672
529,0,33.499,257.668
530,0,33.563,257.664
531,0,33.626,257.66
532,0,33.689,257.655
533,0,33.753,257.651
534,0,33.816,257.647
535,0,33.879,257.643
536,0,33.943,257.639
537,0,34.006,257.635
538,0,34.069,257.63
539,0,34.133,257.626
540,0,34.196,257.622
541,0,34.259,257.618
542,0,34.322,257.614
543,0,34.386,257.609
544,0,34.449,257.605
545,0,34.512,257.601
546,0,34.576,257.597
547,0,34.639,257.593
548,0,34.702,257.589
549,0,34.766,257.584
550,0,34.829,257.58
551,0,34.892,257.576
552,0,34.956,257.572
553,0,35.019,257.568
554,0,35.082,257.564
555,0,35.146,257.559
556,0,35.209,257.555
557,0,35.272,257.551
558,0,35.336,257.547
559,0,35.399,257.543
560,0,35.462,257.538
561,0,35.526,257.534
562,0,35.589,257.53
563,0,35.652,257.526
564,0,35.716,257.522
565,0,35.779,257.518
566,0,35.842,257.513
567,0,35.906,257.509
568,0,35.969,257.505
569,0,36.032,257.501
570,0,36.096,257.497
571,0,36.159,257.492
572,0,36.222,257.488
573,0,36.286,257.484
574,0,36.349,257.48
575,0,36.412,257.476
576,0,36.476,257.472
577,0,36.539,257.467
578,0,36.602,257.463
579,0,36.666,257.459
580,0,36.729,257.455
581,0,36.792,257.451
582,0,36.856,257.447
583,0,36.919,257.442
584,0,36.982,257.438
585,0,37.045,257.434
586,0,37.109,257.43
587,0,37.172,257.426
588,0,37.235,257.421
589,0,37.299,257.417
590,0,37.362,257.413
591,0,37.425,257.409
592,0,37.489,257.405
593,0,37.552,257.401
594,0,37.615,257.396
595,0,37.679,257.392
596,0,37.742,257.388
597,0,37.805,257.384
598,0,37.869,257.38
599,0,37.932,257.376
600,0,37.995,257.371
601,0,38.059,257.367
602,0,38.122,257.363
603,0,38.185,257.359
604,0,38.249,257.355
605,0,38.312,257.35
606,0,38.375,257.346
607,0,38.439,257.342
608,0,38.502,257.338
609,0,38.565,257.334
610,0,38.629,257.33
611,0,38.692,257.325
612,0,38.755,257.321
613,0,38.819,257.317
614,0,38.882,257.313
615,0,38.945,257.309
616,0,39.009,257.304
617,0,39.072,257.3
618,0,39.135,257.296
619,0,39.199,257.292
620,0,39.262,257.288
621,0,39.325,257.284
622,0,39.389,257.279
623,0,39.452,257.275
624,0,39.515,257.271
625,0,39.579,257.267
626,0,39.642,257.263
627,0,39.705,257.259
628,0,39.768,257.254
629,0,39.832,257.25
630,0,39.895,257.246
631,0,39.958,257.242
632,0,40.022,257.238
633,0,40.085,257.233
634,0,40.148,257.229
635,0,40.212,257.225
636,0,40.275,257.221
637,0,40.338,257.217
638,0,40.402,257.213
639,0,40.465,257.208
640,0,40.528,257.204
641,0,40.592,257.2
642,0,40.655,257.196
643,0,40.718,257.192
644,0,40.782,257.187
645,0,40.845,257.183
646,0,40.908,257.179
647,0,40.972,257.175
648,0,41.035,257.171
649,0,41.098,257.167
650,0,41.162,257.162
651,0,41.225,257.158
652,0,41.288,257.154
653,0,41.352,257.15
654,0,41.415,257.146
655,0,41.478,257.142
656,0,41.542,257.137
657,0,41.605,257.133
658,0,41.668,257.129
659,0,41.732,257.125
660,0,41.795,257.121
661,0,41.858,257.116
662,0,41.922,257.112
663,0,41.985,257.108
664,0,42.048,257.104
665,0,42.112,257.1
666,0,42.175,257.096
667,0,42.238,257.091
668,0,42.302,257.087
669,0,42.365,257.083
670,0,42.428,257.079
671,0,42.492,257.075
672,0,42.555,257.071
673,0,42.618,257.066
674,0,42.681,257.062
675,0,42.745,257.058
676,0,42.808,257.054
677,0,42.871,257.05
678,0,42.935,257.045
679,0,42.998,257.041
680,0,43.061,257.037
681,0,43.125,257.033
682,0,43.188,257.029
683,0,43.251,257.025
684,0,43.315,257.02
685,0,43.378,257.016
686,0,43.441,257.012
687,0,43.505,257.008
688,0,43.568,257.004
689,0,43.631,256.999
690,0,43.695,256.995
691,0,43.758,256.991
692,0,43.821,256.987
693,0,43.885,256.983
694,0,43.948,256.979
695,0,44.011,256.974
696,0,44.075,256.97
697,0,44.138,256.966
698,0,44.201,256.962
699,0,44.265,256.958
700,0,44.328,256.954
701,0,44.391,256.949
702,0,44.455,256.945
703,0,44.518,256.941
704,0,44.581,256.937
705,0,44.645,256.933
706,0,44.708,256.928
707,0,44.771,256.924
708,0,44.835,256.92
709,0,44.898,256.916
710,0,44.961,256.912
711,0,45.025,256.908
712,0,45.088,256.903
713,0,45.151,256.899
714,0,45.215,256.895
715,0,45.278,256.891
716,0,45.341,256.887
717,0,45.404,256.882
718,0,45.468,256.878
719,0,45.531,256.874
720,0,45.594,256.87
721,0,45.658,256.866
722,0,45.721,256.862
723,0,45.784,256.857
724,0,45.848,256.853
725,0,45.911,256.849
726,0,45.974,256.845
727,0,46.038,256.841
728,0,46.101,256.837
729,0,46.164,256.832
730,0,46.228,256.828
731,0,46.291,256.824
732,0,46.354,256.82
733,0,46.418,256.816
734,0,46.481,256.811
735,0,46.544,256.807
736,0,46.608,256.803
737,0,46.671,256.799
738,0,46.734,256.795
739,0,46.798,256.791
740,0,46.861,256.786
741,0,46.924,256.782
742,0,46.988,256.778
743,0,47.051,256.774
744,0,47.114,256.77
745,0,47.178,256.766
746,0,47.241,256.761
747,0,47.304,256.757
748,0,47.368,256.753
749,0,47.431,256.749
750,0,47.494,256.745
751,0,47.558,256.74
752,0,47.621,256.736
753,0,47.684,256.732
754,0,47.748,256.728
755,0,47.811,256.724
756,0,47.874,256.72
757,0,47.938,256.715
758,0,48.001,256.711
759,0,48.064,256.707
760,0,48.127,256.703
761,0,48.191,256.699
762,0,48.254,256.694
763,0,48.317,256.69
764,0,48.381,256.686
765,0,48.444,256.682
766,0,48.507,256.678
767,0,48.571,256.674
768,0,48.634,256.669
769,0,48.697,256.665
770,0,48.761,256.661
771,0,48.824,256.657
772,0,48.887,256.653
773,0,48.951,256.649
774,0,49.014,256.644
775,0,49.077,256.64
776,0,49.141,256.636
777,0,49.204,256.632
778,0,49.267,256.628
779,0,49.331,256.623
780,0,49.394,256.619
781,0,49.457,256.615
782,0,49.521,256.611
783,0,49.584,256.607
784,0,49.647,256.603
785,0,49.711,256.598
786,0,49.774,256.594
787,0,49.837,256.59
788,0,49.901,256.586
789,0,49.964,256.582
790,0,50.027,256.578
791,0,50.091,256.573
792,0,50.154,256.569
793,0,50.217,256.565
794,0,50.281,256.561
795,0,50.344,256.557
796,0,50.407,256.552
797,0,50.471,256.548
798,0,50.534,256.544
799,0,50.597,256.54
800,0,50.661,256.536
801,0,50.724,256.532
802,0,50.787,256.527
803,0,50.85,256.523
804,0,50.914,256.519
805,0,50.977,256.515
806,0,51.04,256.511
807,0,51.104,256.506
808,0,51.167,256.502
809,0,51.23,256.498
810,0,51.294,256.494
811,0,51.357,256.49
812,0,51.42,256.486
813,0,51.484,256.481
814,0,51.547,256.477
815,0,51.61,256.473
816,0,51.674,256.469
817,0,51.737,256.465
818,0,51.8,256.461
819,0,51.864,256.456
820,0,51.927,256.452
821,0,51.99,256.448
822,0,52.054,256.444
823,0,52.117,256.44
824,0,52.18,256.435
825,0,52.244,256.431
826,0,52.307,256.427
827,0,52.37,256.423
828,0,52.434,256.419
829,0,52.497,256.415
830,0,52.56,256.41
831,0,52.624,256.406
832,0,52.687,256.402
833,0,52.75,256.398
834,0,52.814,256.394
835,0,52.877,256.389
836,0,52.94,256.385
837,0,53.004,256.381
838,0,53.067,256.377
839,0,53.13,256.373
840,0,53.194,256.369
841,0,53.257,256.364
842,0,53.32,256.36
843,0,53.384,256.356
844,0,53.447,256.352
845,0,53.51,256.348
846,0,53.573,256.344
847,0,53.637,256.339
848,0,53.7,256.335
849,0,53.763,256.331
850,0,53.827,256.327
851,0,53.89,256.323
852,0,53.953,256.318
853,0,54.017,256.314
854,0,54.08,256.31
855,0,54.143,256.306
856,0,54.207,256.302
857,0,54.27,256.298
858,0,54.333,256.293
859,0,54.397,256.289
860,0,54.46,256.285
861,0,54.523,256.281
862,0,54.587,256.277
863,0,54.65,256.273
864,0,54.713,256.268
865,0,54.777,256.264
866,0,54.84,256.26
867,0,54.903,256.256
868,0,54.967,256.252
869,0,55.03,256.247
870,0,55.093,256.243
871,0,55.157,256.239
872,0,55.22,256.235
873,0,55.283,256.231
874,0,55.347,256.227
875,0,55.41,256.222
876,0,55.473,256.218
877,0,55.537,256.214
878,0,55.6,256.21
879,0,55.663,256.206
880,0,55.727,256.201
881,0,55.79,256.197
882,0,55.853,256.193
883,0,55.917,256.189
884,0,55.98,256.185
885,0,56.043,256.181
886,0,56.107,256.176
887,0,56.17,256.172
888,0,56.233,256.168
889,0,56.296,256.164
890,0,56.36,256.16
891,0,56.423,256.156
892,0,56.486,256.151
893,0,56.55,256.147
894,0,56.613,256.143
895,0,56.676,256.139
896,0,56.74,256.135
897,0,56.803,256.13
898,0,56.866,256.126
899,0,56.93,256.122
900,0,56.993,256.118
901,0,57.056,256.114
902,0,57.12,256.11
903,0,57.183,256.105
904,0,57.246,256.101
905,0,57.31,256.097
906,0,57.373,256.093
907,0,57.436,256.089
908,0,57.5,256.084
909,0,57.563,256.08
910,0,57.626,256.076
911,0,57.69,256.072
912,0,57.753,256.068
913,0,57.816,256.064
914,0,57.88,256.059
915,0,57.943,256.055
916,0,58.006,256.051
917,0,58.07,256.047
918,0,58.133,256.043
919,0,58.196,256.039
920,0,58.26,256.034
921,0,58.323,256.03
922,0,58.386,256.026
923,0,58.45,256.022
924,0,58.513,256.018
925,0,58.576,256.013
926,0,58.64,256.009
927,0,58.703,256.005
928,0,58.766,256.001
929,0,58.83,255.997
930,0,58.893,255.993
931,0,58.956,255.988
932,0,59.019,255.984
933,0,59.083,255.98
934,0,59.146,255.976
935,0,59.209,255.972
936,0,59.273,255.968
937,0,59.336,255.963
938,0,59.399,255.959
939,0,59.463,255.955
940,0,59.526,255.951
941,0,59.589,255.947
942,0,59.653,255.942
943,0,59.716,255.938
944,0,59.779,255.934
945,0,59.843,255.93
946,0,59.906,255.926
947,0,59.969,255.922
948,0,60.033,255.917
949,0,60.096,255.913
950,0,60.159,255.909
951,0,60.223,255.905
952,0,60.286,255.901
953,0,60.349,255.896
954,0,60.413,255.892
955,0,60.476,255.888
956,0,60.539,255.884
957,0,60.603,255.88
958,0,60.666,255.876
959,0,60.729,255.871
960,0,60.793,255.867
961,0,60.856,255.863
962,0,60.919,255.859
963,0,60.983,255.855
964,0,61.046,255.851
965,0,61.109,255.846
966,0,61.173,255.842
967,0,61.236,255.838
968,0,61.299,255.834
969,0,61.363,255.83
970,0,61.426,255.825
971,0,61.489,255.821
972,0,61.553,255.817
973,0,61.616,255.813
974,0,61.679,255.809
975,0,61.742,255.805
976,0,61.806,255.8
977,0,61.869,255.796
978,0,61.932,255.792
979,0,61.996,255.788
980,0,62.059,255.784
981,0,62.122,255.779
982,0,62.186,255.775
983,0,62.249,255.771
984,0,62.312,255.767
985,0,62.376,255.763
986,0,62.439,255.759
987,0,62.502,255.754
988,0,62.566,255.75
989,0,62.629,255.746
990,0,62.692,255.742
991,0,62.756,255.738
992,0,62.819,255.734
993,0,62.882,255.729
994,0,62.946,255.725
995,0,63.009,255.721
996,0,63.072,255.717
997,0,63.136,255.713
998,0,63.199,255.708
999,0,63.262,255.704
1000,0,63.326,255.7
1001,0,63.389,255.696
1002,0,63.452,255.692
1003,0,63.516,255.688
1004,0,63.579,255.683
1005,0,63.642,255.679
1006,0,63.706,255.675
1007,0,63.769,255.671
1008,0,63.832,255.667
1009,0,63.896,255.663
1010,0,63.959,255.658
1011,0,64.022,255.654
1012,0,64.086,255.65
1013,0,64.149,255.646
1014,0,64.212,255.642
1015,0,64.276,255.637
1016,0,64.339,255.633
1017,0,64.402,255.629
1018,0,64.465,255.625
1019,0,64.529,255.621
1020,0,64.592,255.617
1021,0,64.655,255.612
1022,0,64.719,255.608
1023,0,64.782,255.604
1024,0,64.845,255.6
1025,0,64.909,255.596
1026,0,64.972,255.591
1027,0,65.035,255.587
1028,0,65.099,255.583
1029,0,65.162,255.579
1030,0,65.225,255.575
1031,0,65.289,255.571
1032,0,65.352,255.566
1033,0,65.415,255.562
1034,0,65.479,255.558
1035,0,65.542,255.554
1036,0,65.605,255.55
1037,0,65.669,255.546
1038,0,65.732,255.541
1039,0,65.795,255.537
1040,0,65.859,255.533
1041,0,65.922,255.529
1042,0,65.985,255.525
1043,0,66.049,255.52
1044,0,66.112,255.516
1045,0,66.175,255.512
1046,0,66.239,255.508
1047,0,66.302,255.504
1048,0,66.365,255.5
1049,0,66.429,255.495
1050,0,66.492,255.491
1051,0,66.555,255.487
1052,0,66.619,255.483
1053,0,66.682,255.479
1054,0,66.745,255.474
1055,0,66.809,255.47
1056,0,66.872,255.466
1057,0,66.935,255.462
1058,0,66.999,255.458
1059,0,67.062,255.454
1060,0,67.125,255.449
1061,0,67.188,255.445
1062,0,67.252,255.441
1063,0,67.315,255.437
1064,0,67.378,255.433
1065,0,67.442,255.429
1066,0,67.505,255.424
1067,0,67.568,255.42
1068,0,67.632,255.416
1069,0,67.695,255.412
1070,0,67.758,255.408
1071,0,67.822,255.403
1072,0,67.885,255.399
1073,0,67.948,255.395
1074,0,68.012,255.391
1075,0,68.075,255.387
1076,0,68.138,255.383
1077,0,68.202,255.378
1078,0,68.265,255.374
1079,0,68.328,255.37
1080,0,68.392,255.366
1081,0,68.455,255.362
1082,0,68.518,255.358
1083,0,68.582,255.353
1084,0,68.645,255.349
1085,0,68.708,255.345
1086,0,68.772,255.341
1087,0,68.835,255.337
1088,0,68.898,255.332
1089,0,68.962,255.328
1090,0,69.025,255.324
1091,0,69.088,255.32
1092,0,69.152,255.316
1093,0,69.215,255.312
1094,0,69.278,255.307
1095,0,69.342,255.303
1096,0,69.405,255.299
1097,0,69.468,255.295
1098,0,69.532,255.291
1099,0,69.595,255.286
1100,0,69.658,255.282
1101,0,69.722,255.278
1102,0,69.785,255.274
1103,0,69.848,255.27
1104,0,69.912,255.266
1105,0,69.975,255.261
1106,0,70.038,255.257
1107,0,70.101,255.253
1108,0,70.165,255.249
1109,0,70.228,255.245
1110,0,70.291,255.241
1111,0,70.355,255.236
1112,0,70.418,255.232
1113,0,70.481,255.228
1114,0,70.545,255.224
1115,0,70.608,255.22
1116,0,70.671,255.215
1117,0,70.735,255.211
1118,0,70.798,255.207
1119,0,70.861,255.203
1120,0,70.925,255.199
1121,0,70.988,255.195
1122,0,71.051,255.19
1123,0,71.115,255.186
1124,0,71.178,255.182
1125,0,71.241,255.178
1126,0,71.305,255.174
1127,0,71.368,255.169
1128,0,71.431,255.165
1129,0,71.495,255.161
1130,0,71.558,255.157
1131,0,71.621,255.153
1132,0,71.685,255.149
1133,0,71.748,255.144
1134,0,71.811,255.14
1135,0,71.875,255.136
1136,0,71.938,255.132
1137,0,72.001,255.128
1138,0,72.065,255.124
1139,0,72.128,255.119
