-50.22159,0.22105,5000
-50.67612,0.04723,5000
-49.56293,0.24366,5000
-50.70483,0.19705,5000
-50.29487,0.68691,5000
-50.66237,0.24074,5000
-50.10762,0.76259,5000
-50.71211,0.18538,5000
-50.73624,0.1239,5000
-50.61249,0.26856,5000
9.53956,0.21563,5000
9.55654,0.20708,5000
9.66357,0.17017,5000
9.6722,0.16583,5000
9.53983,0.2155,5000
101.81121,1.61732,5000
102.17889,1.27384,5000
102.38205,0.88688,5000
103.14792,0.46443,5000
117.52838,3.45634,5000
117.57872,3.99989,5000
-55.03943,4.83103,5000
-54.88128,4.86391,5000
-55.11763,4.60774,5000
-55.15504,4.7238,5000
-55.14724,5.00738,5000
-53.03417,4.95151,5000
-52.99627,4.89195,5000
-7.1451,6.27656,5000
-7.08823,6.33522,5000
-7.09845,6.28453,5000
-0.13775,7.99991,5000
-0.38871,6.69545,5000
-0.23437,6.6572,5000
0.21658,7.73865,5000
5.50032,5.38591,5000
5.50111,5.41437,5000
0.08573,7.51905,5000
3.45024,6.50571,5000
0.00012,7.76523,5000
5.95566,7.22255,5000
0.1815,7.78287,5000
0.14912,6.84889,5000
0.21488,7.41092,5000
0.0449,7.61282,5000
0.193,6.67025,5000
5.9667,7.69215,5000
0.16436,6.97611,5000
0.0008,6.53605,5000
0.20534,7.19862,5000
0.17664,7.14288,5000
0.16713,6.98886,5000
0.02722,6.55897,5000
6.99499,4.49782,5000
8.28259,4.8286,5000
7.13135,4.44203,5000
8.52726,4.68321,5000
8.35206,4.7478,5000
12.72073,6.4818,5000
12.76056,6.45757,5000
-78.2982,8.39395,5000
-13.02423,8.58065,5000
-15.21644,11.89792,5000
-0.45991,8.13748,5000
-0.86986,8.53563,5000
-0.73893,8.35538,5000
-0.55506,8.19459,5000
-2.35265,8.44,5000
-2.31237,8.40954,5000
6.8756,9.99347,5000
6.89922,10.06331,5000
6.8612,9.95786,5000
13.85771,8.93264,5000
13.99822,8.7822,5000
13.91379,8.88072,5000
13.71555,8.97423,5000
13.85784,8.93278,5000
34.41132,11.80239,5000
37.11888,11.97485,5000
106.37604,11.45891,5000
125.51919,9.49218,5000
-86.60981,12.3843,5000
-83.73739,12.02159,5000
-83.5775,12.77336,5000
-83.68978,12.49932,5000
-10.26001,13.23005,5000
-10.3483,13.1759,5000
14.38944,12.98449,5000
14.38117,12.97335,5000
94.83067,15.82941,5000
95.08748,15.9141,5000
95.08855,15.92303,5000
95.08466,15.89867,5000
99.04413,14.71613,5000
98.52482,15.02594,5000
105.42854,15.19419,5000
-96.53604,18.32437,5000
-96.50798,18.243,5000
-92.5139,16.09206,5000
-93.64627,17.15738,5000
32.05872,18.83573,5000
32.11545,18.87654,5000
79.31443,16.57382,5000
78.00011,16.08254,5000
78.31245,16.00392,5000
78.19267,19.00821,5000
85.58758,19.89055,5000
85.18399,19.57849,5000
85.37321,19.72733,5000
85.49525,19.7765,5000
100.49069,17.94696,5000
102.51931,18.74046,5000
103.45757,16.67321,5000
102.58924,18.60156,5000
102.57651,16.76396,5000
102.66843,18.56706,5000
102.61791,18.55261,5000
-98.74506,24,5000
32.79516,23.11179,5000
32.71907,23.56016,5000
32.07262,22.71533,5000
31.99471,22.66432,5000
32.15652,22.75211,5000
31.59185,22.2841,5000
31.39264,22.12348,5000
32.95459,23.39064,5000
32.69597,23.25092,5000
32.89226,23.68097,5000
31.76495,22.43184,5000
32.72737,23.09679,5000
32.91753,23.73111,5000
31.9253,22.61618,5000
32.91365,23.3745,5000
31.92603,22.59803,5000
32.92947,23.70185,5000
32.91297,23.29239,5000
31.7606,22.46243,5000
32.77096,23.12992,5000
68.45631,23.83423,5000
68.49042,23.85115,5000
68.53414,23.73396,5000
76.78804,22.34485,5000
76.64821,22.05533,5000
76.78506,22.32781,5000
76.65402,22.25442,5000
76.62937,22.22459,5000
79.9414,22.93279,5000
83.95516,21.71445,5000
83.53664,21.72952,5000
88.69095,21.92186,5000
89.52654,21.93064,5000
89.82832,22.0572,5000
89.511,21.87996,5000
90.33364,21.98233,5000
95.40395,23.49607,5000
92.1941,22.67114,5000
90.62912,23.22466,5000
92.21998,22.99944,5000
90.61214,22.90075,5000
90.57762,23.06598,5000
90.74705,21.97227,5000
93.18566,20.00965,5000
90.71232,22.80174,5000
104.92255,21.9056,5000
104.86908,21.93728,5000
108.40391,21.64517,5000
108.57013,21.85626,5000
108.53566,21.81078,5000
108.54315,21.75428,5000
