comid,stream_order,stream_lat,stream_lon,max_forecasted_flow,date_exceeds_return_period_2,date_exceeds_return_period_5,date_exceeds_return_period_10,date_exceeds_return_period_25,date_exceeds_return_period_50,date_exceeds_return_period_100
13036270.0,4,48.84241485595703,-92.72673797607422,104.19,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13036058.0,2,48.87226486206055,-92.82546997070312,25.09,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13035757.0,3,48.91510772705078,-91.51323699951172,60.45,2022-10-21 00:00:00,,,,,
13036213.0,3,48.85813522338867,-92.53911590576172,74.78,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13036317.0,3,48.77641296386719,-92.56431579589844,22.95,2022-10-21 00:00:00,,,,,
13036271.0,3,48.789512634277344,-92.64459991455078,77.94,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13037302.0,3,48.65500259399414,-82.83316040039062,67.29,2022-10-30 18:00:00,,,,,
13036620.0,2,48.73469543457031,-82.89762115478516,15.94,2022-10-26 00:00:00,,,,,
13035790.0,3,48.91843032836914,-92.44598388671876,66.91,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13036496.0,2,48.77390670776367,-82.0387191772461,34.59,2022-10-22 00:00:00,,,,,
13036081.0,3,48.84477996826172,-93.52503967285156,29.21,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13036167.0,2,48.82169342041016,-91.20613861083984,8.12,2022-10-21 00:00:00,,,,,
13036082.0,3,48.940956115722656,-91.13459014892578,41.6,2022-10-21 00:00:00,,,,,
13036302.0,3,48.793365478515625,-78.01470947265625,114.81,2022-10-27 12:00:00,,,,,
13036148.0,3,48.82124328613281,-78.0855484008789,116.12,2022-10-28 00:00:00,,,,,
13035857.0,2,48.89796447753906,-93.33316802978516,37.8,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13036494.0,3,48.78407287597656,-83.43021392822266,74.14,2022-10-27 12:00:00,,,,,
13035304.0,3,49.03031921386719,-90.9695816040039,37.0,2022-10-21 00:00:00,,,,,
13036014.0,3,48.87710571289063,-93.58126831054688,26.44,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13035780.0,2,48.94259643554688,-92.85885620117188,22.09,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13035928.0,2,48.91439056396485,-90.29886627197266,8.92,2022-10-23 21:00:00,,,,,
13036051.0,2,48.860939025878906,-90.41195678710938,12.28,2022-10-21 00:00:00,,,,,
13036116.0,2,48.83644485473633,-82.25179290771484,13.37,2022-10-21 00:00:00,2022-10-21 21:00:00,,,,
13035946.0,2,48.883277893066406,-93.67189025878906,17.61,2022-10-21 00:00:00,2022-10-24 15:00:00,,,,
13035826.0,2,48.91508102416992,-93.6122055053711,9.06,2022-10-21 00:00:00,2022-10-21 12:00:00,,,,
13036333.0,2,48.81940078735352,-82.5437240600586,15.36,2022-10-21 21:00:00,,,,,
13036090.0,3,48.85099029541016,-83.35607147216797,78.29,2022-10-27 06:00:00,,,,,
13035915.0,2,49.00797653198242,-93.6732940673828,11.38,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13035896.0,5,48.88239669799805,-87.93704986572266,275.46,2022-10-21 00:00:00,,,,,
13035916.0,2,48.90933609008789,-90.13200378417967,5.81,2022-10-21 09:00:00,,,,,
13036260.0,3,48.83280944824219,-82.83224487304688,84.23,2022-10-29 18:00:00,,,,,
13035885.0,5,48.885398864746094,-88.0152587890625,262.9,2022-10-21 12:00:00,,,,,
13035882.0,2,48.904815673828125,-88.0029525756836,10.77,2022-10-21 00:00:00,,,,,
13035881.0,5,48.90283203125,-88.06803131103516,261.65,2022-10-21 12:00:00,,,,,
13035699.0,2,49.003753662109375,-88.0942611694336,10.66,2022-10-21 00:00:00,,,,,
13035698.0,5,48.94278335571289,-88.17740631103516,250.8,2022-10-21 18:00:00,,,,,
13036153.0,3,48.84225082397461,-91.31468200683594,51.28,2022-10-21 00:00:00,,,,,
13035805.0,2,49.03518295288086,-93.291015625,34.45,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13036050.0,2,48.86940383911133,-90.53878784179688,17.8,2022-10-21 00:00:00,,,,,
13034883.0,2,49.14096450805664,-93.14283752441406,27.54,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13035837.0,2,48.90209197998047,-90.60413360595705,19.94,2022-10-21 00:00:00,,,,,
13035667.0,3,48.96873474121094,-92.42597198486328,65.26,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13035746.0,3,48.9208984375,-91.45299530029295,57.5,2022-10-21 00:00:00,,,,,
13035870.0,3,48.89790725708008,-91.3875961303711,55.42,2022-10-21 00:00:00,,,,,
13035947.0,3,48.89717483520508,-83.34049987792969,98.23,2022-10-27 18:00:00,,,,,
13035550.0,5,49.0124397277832,-88.25859832763672,248.22,2022-10-21 15:00:00,,,,,
13035376.0,3,49.01431274414063,-92.39990234375,61.23,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13035731.0,2,48.93044662475586,-76.2304458618164,10.8,2022-10-27 06:00:00,,,,,
13035795.0,2,48.93146514892578,-90.643310546875,23.74,2022-10-21 00:00:00,,,,,
13035811.0,2,48.92862319946289,-82.91284942626953,5.85,2022-10-26 09:00:00,,,,,
13035145.0,5,49.0881233215332,-88.32136535644531,240.99,2022-10-22 00:00:00,,,,,
13035900.0,3,48.92228317260742,-82.83185577392578,89.49,2022-10-29 18:00:00,,,,,
13035578.0,2,48.95988082885742,-82.8690414428711,8.74,2022-10-26 15:00:00,,,,,
13035540.0,3,48.97297286987305,-82.83903503417969,98.3,2022-10-29 12:00:00,,,,,
13035959.0,2,48.92517852783203,-82.40202331542969,25.06,2022-10-21 00:00:00,2022-10-26 18:00:00,,,,
13035500.0,3,48.992523193359375,-82.83297729492188,100.65,2022-10-29 06:00:00,,,,,
13035339.0,3,49.10401916503906,-92.41437530517578,57.29,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034705.0,3,49.1840934753418,-92.35572814941406,48.91,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13035583.0,2,48.9926872253418,-90.82302856445312,27.1,2022-10-21 00:00:00,,,,,
13035399.0,2,49.0159797668457,-94.67284393310548,9.61,2022-10-24 18:00:00,,,,,
13034905.0,5,49.13105392456055,-88.35667419433594,238.47,2022-10-22 09:00:00,,,,,
13035484.0,2,49.029144287109375,-83.38811492919922,7.66,2022-10-28 18:00:00,,,,,
13035396.0,3,49.04475402832031,-82.78897857666016,103.45,2022-10-29 06:00:00,,,,,
13035083.0,2,49.08701705932617,-93.86429595947266,6.19,2022-10-21 00:00:00,2022-10-24 15:00:00,,,,
13035009.0,3,49.09998321533203,-82.75720977783203,106.45,2022-10-29 06:00:00,,,,,
13034997.0,2,49.10358428955078,-94.00129699707033,13.03,2022-10-21 00:00:00,2022-10-24 18:00:00,,,,
13035217.0,2,49.124141693115234,-91.80110168457033,11.91,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034845.0,5,49.31593704223633,-88.29243469238281,234.23,2022-10-23 12:00:00,,,,,
13034742.0,2,49.20806121826172,-93.04988098144533,24.67,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13033435.0,5,49.491249084472656,-88.2129135131836,174.96,2022-10-21 00:00:00,,,,,
13034924.0,2,49.133262634277344,-94.12147521972656,18.24,2022-10-21 00:00:00,2022-10-24 18:00:00,,,,
13034880.0,2,49.15963745117188,-69.28873443603516,13.62,2022-10-22 09:00:00,,,,,
13034832.0,2,49.15348052978516,-94.23088836669922,20.19,2022-10-21 00:00:00,2022-10-25 00:00:00,,,,
13034365.0,2,49.26421356201172,-92.9886474609375,18.39,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13035405.0,2,49.09352493286133,-82.22765350341797,33.51,2022-10-22 09:00:00,,,,,
13034914.0,2,49.14589691162109,-91.91210174560548,18.83,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034697.0,2,49.195919036865234,-92.25125122070312,42.98,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034557.0,2,49.209228515625,-92.32427215576172,4.89,2022-10-21 00:00:00,,,,,
13035721.0,3,49.050819396972656,-83.3136978149414,101.61,2022-10-28 06:00:00,,,,,
13034576.0,2,49.24615478515625,-92.08059692382812,31.01,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034698.0,2,49.23297500610352,-92.13150787353516,38.87,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034747.0,3,49.16934585571289,-94.35735321044922,23.66,2022-10-21 00:00:00,,,,,
13034943.0,3,49.14422225952149,-82.72293853759766,114.1,2022-10-29 00:00:00,,,,,
13034714.0,2,49.19640350341797,-91.95335388183594,22.86,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034646.0,2,49.207122802734375,-76.85853576660156,17.75,2022-10-27 00:00:00,,,,,
13034603.0,2,49.20741653442383,-92.01764678955078,27.11,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034593.0,2,49.21159744262695,-77.06096649169922,22.51,2022-10-27 06:00:00,,,,,
13034672.0,3,49.2012825012207,-94.43283081054688,25.89,2022-10-21 00:00:00,,,,,
13034699.0,3,49.199256896972656,-83.37395477294922,113.78,2022-10-28 18:00:00,,,,,
13034516.0,3,49.23394012451172,-94.51071166992188,26.5,2022-10-21 00:00:00,,,,,
13034436.0,3,49.2403678894043,-94.57386016845705,26.91,2022-10-21 00:00:00,,,,,
13034331.0,2,49.26874923706055,-93.36333465576172,9.2,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034347.0,2,49.27260971069336,-92.96134185791016,14.24,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034717.0,4,49.21931076049805,-82.05519104003906,243.66,2022-10-30 12:00:00,,,,,
13034434.0,3,49.25047302246094,-94.70886993408205,27.0,2022-10-25 00:00:00,,,,,
13034320.0,3,49.27465057373047,-94.85369110107422,27.27,2022-10-25 06:00:00,,,,,
13034485.0,3,49.27297592163086,-83.36726379394531,116.29,2022-10-29 00:00:00,,,,,
13034174.0,2,49.32933044433594,-83.33868408203125,3.41,2022-10-30 00:00:00,,,,,
13035024.0,2,49.20954513549805,-83.04766845703125,19.01,2022-10-28 00:00:00,,,,,
13034381.0,2,49.28999710083008,-93.4880828857422,16.25,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034086.0,2,49.34633255004883,-93.85333251953124,13.24,2022-10-21 00:00:00,2022-10-24 15:00:00,,,,
13034058.0,3,49.37809753417969,-93.74790954589844,39.04,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034124.0,2,49.35124588012695,-93.62399291992188,19.94,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13033917.0,2,49.39005279541016,-93.58654022216795,13.85,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034634.0,3,49.28084945678711,-82.5980224609375,119.55,2022-10-29 00:00:00,,,,,
13034173.0,3,49.3387451171875,-83.42105865478516,119.69,2022-10-29 06:00:00,,,,,
13033779.0,2,49.44142532348633,-93.5498275756836,10.23,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13033918.0,2,49.3841667175293,-86.9749984741211,10.7,2022-10-21 00:00:00,,,,,
13033814.0,2,49.50997924804688,-80.08916473388672,12.86,2022-10-27 00:00:00,,,,,
13033284.0,2,49.54704666137695,-93.91085815429688,13.42,2022-10-24 18:00:00,,,,,
13033946.0,2,49.40332412719727,-88.13926696777344,4.53,2022-10-21 00:00:00,,,,,
13033760.0,2,49.43441009521485,-88.09993743896484,6.01,2022-10-21 00:00:00,,,,,
13034077.0,3,49.39098739624024,-93.9394760131836,55.93,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13033684.0,2,49.47597885131836,-93.95244598388672,23.98,2022-10-21 00:00:00,2022-10-25 00:00:00,,,,
13033784.0,2,49.42373275756836,-94.19344329833984,7.63,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13033705.0,2,49.43833541870117,-80.56749725341797,20.58,2022-10-21 00:00:00,,,,,
13033640.0,2,49.50424957275391,-80.46424102783203,16.75,2022-10-25 15:00:00,,,,,
13034309.0,2,49.36732482910156,-91.44486236572266,8.81,2022-10-21 00:00:00,,,,,
13033850.0,2,49.42600631713867,-86.93305206298828,14.59,2022-10-21 00:00:00,,,,,
13033711.0,2,49.44559860229492,-87.49201202392578,14.65,2022-10-21 00:00:00,,,,,
13033639.0,3,49.45348739624024,-80.60356140136719,38.24,2022-10-22 06:00:00,,,,,
13033679.0,3,49.454219818115234,-94.11624145507812,80.88,2022-10-21 00:00:00,2022-10-24 21:00:00,,,,
13033677.0,2,49.455684661865234,-94.21092987060548,15.76,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-24 12:00:00,,,
13033659.0,2,49.45783996582031,-83.3191909790039,3.65,2022-10-26 18:00:00,,,,,
13033519.0,3,49.47494125366211,-94.21845245361328,95.37,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13033559.0,3,49.47793197631836,-80.65463256835938,40.72,2022-10-22 09:00:00,,,,,
13033424.0,3,49.50303649902344,-88.1964340209961,25.98,2022-10-21 00:00:00,,,,,
13033423.0,5,49.54767227172852,-88.21617889404297,149.26,2022-10-21 00:00:00,,,,,
13033509.0,2,49.51501083374024,-88.3733901977539,4.99,2022-10-21 00:00:00,2022-10-26 18:00:00,,,,
13033680.0,3,49.47409057617188,-88.16262817382812,11.6,2022-10-21 00:00:00,,,,,
13033353.0,2,49.60558319091797,-87.8989028930664,14.36,2022-10-21 00:00:00,,,,,
13033009.0,3,49.62442779541016,-88.19195556640625,51.1,2022-10-21 00:00:00,,,,,
13033975.0,3,49.42891311645508,-82.44071197509766,133.78,2022-10-30 00:00:00,,,,,
13033502.0,3,49.483306884765625,-94.26419830322266,98.07,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13034144.0,2,49.42203140258789,-82.9509048461914,23.35,2022-10-29 06:00:00,,,,,
13032853.0,2,49.65473556518555,-87.59147644042969,9.1,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13033401.0,2,49.50520706176758,-88.60399627685547,2.85,2022-10-21 00:00:00,,,,,
13033347.0,2,49.5224838256836,-88.60448455810547,3.85,2022-10-21 00:00:00,2022-10-29 06:00:00,,,,
13033328.0,2,49.529178619384766,-88.67558288574219,2.46,2022-10-21 00:00:00,,,,,
13033172.0,2,49.62211227416992,-93.95848083496094,10.75,2022-10-24 18:00:00,,,,,
13033399.0,2,49.52053451538086,-91.67073059082033,9.28,2022-10-21 00:00:00,,,,,
13033393.0,3,49.52292251586914,-94.34414672851562,99.39,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13033596.0,2,49.50059509277344,-91.33609771728516,11.69,2022-10-21 00:00:00,,,,,
13033417.0,3,49.52909851074219,-82.38569641113281,134.13,2022-10-30 12:00:00,,,,,
13033701.0,2,49.513763427734375,-87.19009399414062,11.18,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13033252.0,2,49.55333709716797,-92.204345703125,4.4,2022-10-24 15:00:00,,,,,
13033130.0,2,49.57670211791992,-92.3531723022461,15.41,2022-10-21 00:00:00,,,,,
13033800.0,2,49.48890686035156,-92.38654327392578,11.23,2022-10-24 15:00:00,,,,,
13033149.0,2,49.570194244384766,-92.41465759277344,18.33,2022-10-24 18:00:00,,,,,
13033286.0,3,49.562835693359375,-88.56307220458984,6.31,2022-10-21 00:00:00,,,,,
13033174.0,2,49.56803512573242,-92.29200744628906,10.06,2022-10-21 00:00:00,,,,,
13033248.0,2,49.56492233276367,-91.67079162597656,11.42,2022-10-21 00:00:00,,,,,
13033452.0,3,49.53952026367188,-80.7646255493164,48.71,2022-10-23 06:00:00,,,,,
13033751.0,2,49.50902938842773,-83.98228454589844,11.94,2022-10-21 18:00:00,,,,,
13033060.0,3,49.59208297729492,-80.84541320800781,56.63,2022-10-27 00:00:00,,,,,
13032831.0,3,49.65635681152344,-88.1517562866211,50.32,2022-10-21 00:00:00,,,,,
13033581.0,2,49.530738830566406,-87.4299545288086,22.82,2022-10-21 00:00:00,,,,,
13033001.0,2,49.60874938964844,-87.40791320800781,27.05,2022-10-21 00:00:00,,,,,
13033225.0,3,49.58794021606445,-94.43299102783205,103.58,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13032801.0,3,49.683475494384766,-88.03511810302734,49.48,2022-10-21 00:00:00,,,,,
13032548.0,3,49.739051818847656,-87.87442016601562,47.58,2022-10-21 00:00:00,,,,,
13033139.0,3,49.61137390136719,-92.5008316040039,30.6,2022-10-25 00:00:00,,,,,
13032514.0,4,49.80978775024414,-88.28184509277344,35.53,2022-10-25 21:00:00,,,,,
13032694.0,2,49.692813873291016,-91.91140747070312,2.95,2022-10-21 00:00:00,,,,,
13033180.0,2,49.62078475952149,-86.98033142089844,20.14,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13032793.0,2,49.67608642578125,-94.34169006347656,17.65,2022-10-24 12:00:00,2022-10-24 18:00:00,2022-10-24 21:00:00,,,
13032757.0,2,49.68073272705078,-93.2248764038086,4.99,2022-10-21 00:00:00,2022-10-24 12:00:00,,,,
13032684.0,2,49.692420959472656,-86.86959838867188,23.16,2022-10-21 00:00:00,2022-10-24 12:00:00,,,,
13033066.0,2,49.63758850097656,-91.5932388305664,16.07,2022-10-21 00:00:00,,,,,
13032654.0,2,49.69697570800781,-93.22473907470705,9.13,2022-10-24 12:00:00,,,,,
13032973.0,2,49.66884231567383,-87.33622741699219,30.6,2022-10-21 00:00:00,,,,,
13032556.0,2,49.72568130493164,-87.26696014404297,3.99,2022-10-21 00:00:00,,,,,
13032555.0,3,49.72738265991211,-87.33049011230469,34.62,2022-10-21 00:00:00,,,,,
13032433.0,3,49.77328872680664,-87.73998260498047,44.62,2022-10-21 00:00:00,,,,,
13031897.0,3,49.93862915039063,-88.28266143798828,21.4,2022-10-21 00:00:00,,,,,
13032552.0,3,49.7364616394043,-87.46772766113281,38.91,2022-10-21 00:00:00,,,,,
13032479.0,3,49.76058578491211,-87.62862396240234,41.85,2022-10-21 00:00:00,,,,,
13033043.0,3,49.69563674926758,-80.9639892578125,67.87,2022-10-26 15:00:00,,,,,
13033582.0,2,49.61539077758789,-86.7284164428711,23.49,2022-10-21 00:00:00,,,,,
13032634.0,3,49.74077987670898,-91.48665618896484,80.77,2022-10-21 03:00:00,,,,,
13032695.0,2,49.74092864990234,-91.78005981445312,7.3,2022-10-21 00:00:00,,,,,
13032294.0,3,49.78734970092773,-91.48490142822266,82.2,2022-10-21 00:00:00,,,,,
13032263.0,2,49.79203796386719,-91.47199249267578,5.85,2022-10-24 12:00:00,,,,,
13031980.0,2,49.89681243896485,-92.83534240722656,11.82,2022-10-24 18:00:00,,,,,
13032242.0,2,49.82879638671875,-91.60491943359376,12.14,2022-10-21 00:00:00,,,,,
13032232.0,3,49.84288024902344,-91.5053939819336,89.58,2022-10-21 00:00:00,,,,,
13031659.0,2,49.95669174194336,-92.95440673828124,7.67,2022-10-24 18:00:00,,,,,
13032652.0,2,49.80179977416992,-86.6839370727539,27.73,2022-10-21 00:00:00,,,,,
13032339.0,3,49.82234573364258,-86.52052307128906,28.47,2022-10-21 00:00:00,,,,,
13031475.0,3,50.06421661376953,-88.2612075805664,20.17,2022-10-21 15:00:00,,,,,
13031973.0,3,49.88539505004883,-91.61161041259766,102.93,2022-10-21 00:00:00,,,,,
13031945.0,3,49.88560104370117,-86.49903106689453,56.27,2022-10-21 00:00:00,,,,,
13031785.0,2,49.92998504638672,-90.92057037353516,6.74,2022-10-24 15:00:00,,,,,
13031622.0,3,49.95661544799805,-86.35039520263672,69.73,2022-10-21 06:00:00,,,,,
13031847.0,3,49.94295501708984,-86.44578552246094,67.64,2022-10-21 00:00:00,,,,,
13031872.0,3,49.92720031738281,-91.7471923828125,107.02,2022-10-21 00:00:00,,,,,
13031590.0,3,49.970001220703125,-91.8108367919922,108.42,2022-10-21 00:00:00,,,,,
13032003.0,2,49.928810119628906,-92.17062377929688,8.8,2022-10-21 00:00:00,,,,,
13031916.0,2,49.93425369262695,-92.09043884277344,6.23,2022-10-24 21:00:00,,,,,
13030914.0,2,50.158782958984375,-88.2448501586914,10.59,2022-10-21 00:00:00,,,,,
13031222.0,3,50.12554550170898,-88.7095718383789,21.74,2022-10-21 00:00:00,,,,,
13031653.0,3,49.97443389892578,-86.26896667480469,71.48,2022-10-22 06:00:00,,,,,
13031176.0,3,50.071250915527344,-88.98291778564453,9.83,2022-10-21 00:00:00,,,,,
13031546.0,3,50.00444030761719,-91.8471450805664,112.87,2022-10-21 00:00:00,,,,,
13031336.0,2,50.03426361083984,-90.71385192871094,7.57,2022-10-21 00:00:00,,,,,
13031535.0,3,50.00087356567383,-91.92584228515624,16.45,2022-10-21 00:00:00,,,,,
13031333.0,3,50.037559509277344,-91.88648986816406,114.27,2022-10-21 00:00:00,,,,,
13031318.0,2,50.04125213623047,-91.2612533569336,4.59,2022-10-24 15:00:00,,,,,
13031406.0,3,50.04304122924805,-86.09160614013672,73.47,2022-10-26 03:00:00,,,,,
13030696.0,2,50.18954849243164,-88.66814422607422,5.24,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-24 18:00:00,
13031218.0,2,50.16794204711914,-88.82150268554688,5.51,2022-10-21 00:00:00,,,,,
13030948.0,3,50.16005706787109,-91.61343383789062,62.97,2022-10-21 00:00:00,,,,,
13031278.0,4,50.05295944213867,-91.9076919555664,130.37,2022-10-21 00:00:00,,,,,
13031213.0,3,50.097923278808594,-91.80010223388672,65.25,2022-10-21 00:00:00,,,,,
13031266.0,2,50.05666732788086,-91.24583435058594,7.5,2022-10-21 00:00:00,,,,,
13031171.0,2,50.14052963256836,-88.94966888427734,3.99,2022-10-21 00:00:00,,,,,
13031170.0,2,50.127662658691406,-89.08796691894531,5.85,2022-10-21 00:00:00,,,,,
13030975.0,2,50.13030242919922,-67.138671875,62.34,2022-10-23 15:00:00,,,,,
13031162.0,3,50.08395385742188,-90.85042572021484,26.3,2022-10-21 00:00:00,,,,,
13030837.0,6,50.16715240478516,-95.64054107666016,1435.15,2022-10-27 12:00:00,,,,,
13031269.0,2,50.08774948120117,-92.07489013671876,7.81,2022-10-21 00:00:00,,,,,
13031209.0,4,50.09443664550781,-91.94677734375,197.31,2022-10-21 00:00:00,,,,,
13030991.0,2,50.13612747192383,-67.23104095458984,57.42,2022-10-22 21:00:00,,,,,
13031008.0,6,50.14746475219727,-95.84354400634766,1444.38,2022-10-28 00:00:00,,,,,
13030792.0,3,50.17518615722656,-91.52955627441406,59.95,2022-10-21 00:00:00,,,,,
13031199.0,2,50.101444244384766,-91.19918823242188,9.55,2022-10-21 00:00:00,,,,,
13031128.0,3,50.10683059692383,-91.02722930908205,31.03,2022-10-21 00:00:00,,,,,
13030944.0,3,50.133399963378906,-91.1619644165039,40.15,2022-10-21 00:00:00,,,,,
13030736.0,2,50.1915397644043,-88.2546615600586,9.64,2022-10-21 06:00:00,,,,,
13031271.0,2,50.10335540771485,-90.35816955566406,9.21,2022-10-21 00:00:00,,,,,
13030995.0,4,50.12954330444336,-92.02930450439452,205.12,2022-10-21 00:00:00,,,,,
13030712.0,6,50.314571380615234,-95.43751525878906,1433.64,2022-10-27 06:00:00,,,,,
13030272.0,5,50.29659652709961,-94.896484375,667.06,2022-10-27 12:00:00,,,,,
13030809.0,5,50.22570037841797,-95.00013732910156,672.13,2022-10-27 18:00:00,,,,,
13030763.0,3,50.17564010620117,-91.48722839355467,54.16,2022-10-21 00:00:00,,,,,
13030735.0,2,50.26951217651367,-91.43411254882812,5.86,2022-10-21 15:00:00,,,,,
13031224.0,2,50.115909576416016,-92.655517578125,6.76,2022-10-21 00:00:00,,,,,
13030935.0,3,50.145606994628906,-91.2235107421875,44.02,2022-10-21 00:00:00,,,,,
13030370.0,5,50.27696990966797,-94.0047607421875,502.32,2022-10-25 15:00:00,,,,,
13030772.0,5,50.220436096191406,-94.08575439453124,636.37,2022-10-26 09:00:00,,,,,
13030741.0,3,50.18416595458984,-91.45077514648438,51.52,2022-10-21 00:00:00,,,,,
13030771.0,5,50.17629623413086,-94.16626739501952,640.12,2022-10-26 12:00:00,,,,,
13030692.0,3,50.20497131347656,-91.38848876953124,49.56,2022-10-21 00:00:00,,,,,
13030630.0,2,50.22281646728516,-88.29247283935547,7.31,2022-10-24 18:00:00,,,,,
13030300.0,6,50.30831146240234,-95.21749877929688,1439.29,2022-10-26 15:00:00,,,,,
13030688.0,2,50.22179412841797,-88.65416717529297,3.52,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,,
13030773.0,3,50.196895599365234,-91.29576110839844,48.2,2022-10-21 00:00:00,,,,,
13030872.0,4,50.178035736083984,-92.02252197265624,211.79,2022-10-21 00:00:00,,,,,
13030808.0,6,50.20327758789063,-95.08686065673828,1436.59,2022-10-26 09:00:00,,,,,
13030755.0,5,50.18936920166016,-94.31995391845705,641.18,2022-10-26 18:00:00,,,,,
13030875.0,2,50.19472503662109,-90.24630737304688,15.91,2022-10-21 00:00:00,,,,,
13030487.0,5,50.24359893798828,-94.41156768798828,642.02,2022-10-26 18:00:00,,,,,
13030429.0,5,50.24661636352539,-94.44998168945312,642.71,2022-10-26 21:00:00,,,,,
13030243.0,5,50.33294296264648,-93.970947265625,501.07,2022-10-25 15:00:00,,,,,
13030223.0,2,50.32927322387695,-66.41210174560547,41.5,2022-10-21 15:00:00,,,,,
13030475.0,2,50.2533073425293,-90.43372344970705,5.76,2022-10-21 00:00:00,2022-10-21 03:00:00,,,,
13030505.0,6,50.25851440429688,-95.17960357666016,1438.63,2022-10-26 12:00:00,,,,,
13030234.0,2,50.36091613769531,-65.89900970458984,37.86,2022-10-23 00:00:00,,,,,
13030863.0,2,50.2275276184082,-93.04015350341795,6.63,2022-10-24 15:00:00,2022-10-24 21:00:00,,,,
13030601.0,2,50.24939727783203,-93.11541748046876,10.28,2022-10-24 15:00:00,2022-10-24 21:00:00,,,,
13030356.0,2,50.27962112426758,-90.3914566040039,9.62,2022-10-21 00:00:00,,,,,
13029345.0,2,50.54093170166016,-65.53093719482422,43.17,2022-10-22 21:00:00,,,,,
13030264.0,5,50.29938888549805,-94.77507781982422,665.36,2022-10-27 12:00:00,,,,,
13030159.0,5,50.33880615234375,-94.72232818603516,661.89,2022-10-27 06:00:00,,,,,
13030012.0,2,50.364593505859375,-64.25254821777344,28.32,2022-10-21 18:00:00,,,,,
13030193.0,2,50.47583770751953,-63.79380035400391,151.6,2022-10-24 03:00:00,,,,,
13030192.0,2,50.31367111206055,-64.04195404052734,62.16,2022-10-21 21:00:00,,,,,
13030007.0,5,50.38545989990234,-93.86150360107422,500.06,2022-10-25 09:00:00,,,,,
13030186.0,2,50.31928253173828,-63.65935516357422,160.49,2022-10-21 12:00:00,,,,,
13030211.0,4,50.31041717529297,-92.28302001953124,294.82,2022-10-21 00:00:00,,,,,
13030162.0,4,50.36977767944336,-92.13299560546876,292.25,2022-10-21 00:00:00,,,,,
13030113.0,2,50.34604263305664,-63.61878967285156,146.79,2022-10-21 12:00:00,,,,,
13030288.0,3,50.2978630065918,-93.11876678466795,16.85,2022-10-24 15:00:00,2022-10-24 21:00:00,,,,
13030017.0,4,50.3828125,-92.0028076171875,223.88,2022-10-21 00:00:00,,,,,
13029763.0,3,50.41448593139648,-92.00481414794922,66.17,2022-10-21 00:00:00,,,,,
13030422.0,5,50.30489730834961,-94.5710220336914,640.69,2022-10-27 06:00:00,,,,,
13030231.0,4,50.30531311035156,-92.3934326171875,300.36,2022-10-21 00:00:00,,,,,
