lat,lon,time
50.410417,68.89375,1781.2174342994695
70.158713,70.361979,2106.189649600128
70.137597,70.297917,2110.726086700015
69.513687,69.271875,2117.602903700026
65.927944,65.297917,2122.608984699764
65.750487,65.982962,2127.404636099527
71.075875,70.319792,2132.7956843997526
70.55925,71.317708,2137.3227475996828
70.314424,67.660307,2142.329950799467
70.257311,68.755208,2148.054782899999
70.100117,68.465625,2152.0789420996152
69.89055,70.56755,2159.7494777000975
69.85608,70.203125,2165.9199632995296
69.770132,70.298627,2172.59417460009
69.694324,70.58125,2177.7111252995383
69.682441,68.748958,2182.623316999525
69.678846,68.978555,2188.159410699882
69.652927,70.177161,2194.4413849996636
69.564583,61.497917,2200.4214489999868
69.33846,69.410417,2207.0956802999717
69.139583,70.060417,2214.520588400046
69.137342,69.006182,2222.62922719965
68.655358,66.153125,2229.078728699824
68.541797,69.399336,2233.5584811000444
68.074145,61.561604,2239.5143339999777
68.055292,61.669792,2245.604113299487
67.581243,62.860428,2251.121889299975
67.54375,67.752083,2256.773183799669
67.487397,67.818594,2262.155905200052
66.79132,66.938012,2269.061198399868
66.766232,67.492708,2276.366704799875
66.713377,67.284375,2283.455261999916
66.636377,66.93125,2290.6218013995385
66.371682,65.95089,2297.120269000152
66.24984,64.830208,2303.9938257999893
66.113624,66.536458,2311.3740420994873
65.469803,65.689823,2318.505638199713
80.95625,63.897917,2327.7064834001067
74.476096,56.28125,2333.7551575998077
45.591934,47.717708,7540.848745300173
45.460472,44.656182,7548.562069399486
-8.491502,28.878979,12486.615490099939
-8.944101,29.444653,12493.702073700115
-11.430955,29.8145,12502.029689399933
-7.847136,26.978859,12510.843732999638
-7.993771,26.885436,12518.419608099794
-8.25625,26.55625,12527.316433899978
-8.578468,26.303878,12533.375556099782
-8.897917,26.042684,12539.805931400042
-10.499737,25.464758,12546.049317599682
-10.753326,27.244792,12552.375639199454
-11.051573,29.727091,12560.764918100176
-11.672281,29.735359,12571.148744299717
-5.91118,29.185417,12578.148703299667
-2.48862,28.892849,12584.716418499738
41.171944,20.676729,13293.448599199473
40.877083,21.052083,13301.850271399599
59.321843,18.070995,13618.524379199516
61.460263,23.527042,13629.609581399563
61.328138,23.752221,13635.85234639977
61.277911,24.036458,13646.20898389985
61.047823,22.156567,13654.5889781999
59.271633,16.292324,13662.507807499787
54.750646,-6.46875,19374.18412439947
-44.608739,169.252083,22131.4528805
-44.663875,169.155346,22141.099426399887
-45.026494,168.730012,22152.122848499857
-45.438308,167.686458,22160.83487750002
-45.564001,167.605208,22167.33714439979
68.235332,155.064564,26181.40207309989
70.035417,157.927083,26188.494158299727
69.977957,157.509375,26195.730840099714
69.966403,158.074717,26205.169660599495
69.898902,157.692708,26214.450699299778
69.884209,158.305185,26222.96382150016
69.874906,158.577083,26232.75189529959
69.827083,157.45625,26240.60941419957
69.709452,157.048958,26251.108986399777
69.707245,158.688542,26259.979047499655
69.679965,158.226308,26268.24551519967
69.677001,158.885397,26278.136137800175
69.675951,157.030449,26287.796601100126
69.650503,158.60868,26299.10201679959
69.61038,156.947929,26308.015200899536
69.460465,159.128125,26315.74784379991
69.349129,158.68587,26324.21188570006
69.335334,157.972936,26333.37754230015
69.334318,159.009375,26342.514044499694
69.285407,159.010423,26354.942995199963
69.23036,158.973958,26364.500019099796
69.207187,158.730056,26373.131585300143
69.195722,159.014583,26380.907985199883
69.194853,159.240844,26428.567012400163
69.191752,159.115625,26442.737065799884
69.178074,158.788542,26454.19266089957
69.162995,159.220488,26464.30019429972
69.151639,158.894026,26474.389872999745
69.134344,158.65121,26489.598029199988
69.13344,158.835417,26499.795887399523
69.1251,158.455208,26509.983787399688
69.104318,158.919602,26519.829617999494
69.080169,158.669985,26529.245459700178
68.99839,157.868466,26538.582984700042
68.982347,158.992708,26548.084013300104
68.98125,159.30625,26556.95384099963
68.952083,159.460417,26569.44252309986
68.918722,159.677064,26578.01167180005
68.886402,156.351042,26586.540635099664
68.873073,155.918685,26594.823260499834
68.846282,156.291319,26603.822634199605
68.819847,157.457292,26613.105815000017
68.633227,155.902083,26621.912310499465
68.619962,156.990625,26631.429429599666
68.556101,156.219792,26641.733135699906
68.531952,156.495256,26651.121453200176
68.443916,159.268675,26661.97578509964
68.418785,155.747919,26672.610389799956
68.3991,155.927233,26681.018524599494
68.389998,156.356624,26694.91479809949
68.378668,156.282986,26707.427958699554
68.36272,155.465972,26722.0789727995
68.345085,155.123909,26735.932591399614
68.32586,155.393861,26749.619255799917
68.321955,155.134375,26759.530527600145
68.285444,156.468769,26771.90735529948
68.270955,156.27065,26786.02416969952
68.265797,155.244346,26798.96165329992
68.250166,156.303125,26811.73522550016
68.231332,155.568675,26824.229947099957
68.19879,155.596875,26836.99228100013
68.180209,155.894792,26851.098885900137
68.165705,155.303318,26865.392170599807
68.134405,155.055208,26880.20094329986
68.121782,155.832292,26893.176260699693
68.121493,155.727605,26903.3763499996
68.114583,154.99375,26916.648708700086
68.089062,154.935417,26929.244196599757
68.081154,155.156257,26943.028984400007
68.047854,154.747857,26957.732675499574
68.022841,155.63543,26975.182401300117
68.006661,155.052439,26989.749373799714
67.999113,156.767447,27004.22833509947
67.97537,155.107738,27019.167075600126
67.970664,154.986459,27035.351727599482
67.969217,155.352105,27048.779240799922
67.965679,154.790625,27064.819992499542
67.932292,155.410417,27080.04618010018
67.919735,154.655208,27093.62430139954
67.918195,154.389572,27109.02124419954
67.916346,155.120221,27124.480032599968
67.912666,154.326042,27138.430965899897
67.866562,154.942708,27156.03462509971
67.8665,155.815625,27172.81177229961
67.847913,154.193747,27192.635553199943
67.821793,155.788542,27208.26588639975
67.794113,154.327345,27224.99189059963
67.781392,155.518831,27238.8144853001
67.775133,155.176326,27255.95187969957
67.755901,155.276518,27269.783314199594
67.723741,154.175602,27286.80488280006
67.708011,154.808953,27304.712391999783
67.694121,154.877618,27322.862693299976
67.672917,154.560417,27338.269942799525
65.810603,151.235366,27351.84864219991
14.525349,121.101993,32827.86120829987
13.928981,120.953997,32842.529453099996
68.329043,102.427257,37769.28122409954
75.216497,112.548958,37788.41799139991
73.781212,111.168763,37805.248869899515
73.23125,112.722917,37820.54195659948
73.094904,109.603125,37836.64932199972
73.043833,113.711341,37850.21648049951
73.040782,109.719956,37863.87269420011
73.000359,109.19227,37879.143207099696
72.978066,109.919953,37891.64505739973
72.955361,109.688563,37906.93352929957
72.855148,109.607453,37920.776728200144
72.783164,110.844792,37936.51763149974
72.671156,109.641047,37951.69984259992
69.560861,102.430985,37975.946990199736
68.375878,103.407292,37989.619557999686
67.611375,102.207351,38005.426642100065
45.589583,99.139583,38176.04914369949
45.05625,100.727083,38193.50084039979
36.922917,100.197917,38343.68145109984
36.70625,99.089583,38360.770521000086
36.121296,100.916936,38376.642075499694
35.932132,103.345182,38392.87190440009
35.349843,98.378611,38423.8431040998
35.106362,97.784866,38438.50176179985
8.972899,98.793103,38749.27884649951
80.930341,94.338542,43443.18563599954
80.150118,93.272257,43462.004104600055
79.714583,96.68125,43480.33327899975
72.770748,84.051043,43526.5353554998
74.311604,86.073958,43540.114566999546
73.76569,87.527131,43553.983598099876
73.212337,86.948958,43567.791662299715
72.932207,89.017708,43584.63966339987
72.837337,83.536458,43601.56783979983
72.83736,89.132292,43617.45134099983
72.751562,87.714583,43633.97580460005
72.742563,86.814724,43654.97797079952
72.673225,88.400679,43671.846024099796
72.61875,84.660417,43688.50770429999
72.079061,88.100508,43706.31593819999
71.84045,88.68552,43719.98973039954
71.757292,88.697917,43733.66097170001
71.729058,88.71506,43747.10944199978
70.527078,85.735412,43763.17845059966
70.510036,85.815033,43777.57603849968
70.222032,86.167707,43790.89470109975
61.275296,79.412847,43806.390086199826
53.280651,77.923982,43936.27210949999
52.997917,79.535417,43953.60268020013
52.697917,79.789583,43968.415745200036
50.400315,81.070488,43982.90592999983
49.83125,75.272917,44002.491292399645
33.961051,78.427167,44181.533281299926
33.745615,79.028088,44202.18020989996
33.143972,73.644471,44218.96500889998
32.902083,78.310417,44239.208604399755
50.490379,51.615766,49770.371264500136
48.460417,51.922917,49789.95389769989
35.002083,50.952083,50020.23905269962
34.477083,54.335417,50036.47314189948
29.739583,53.54375,50096.654443100124
29.464583,52.797917,50113.119442699826
29.297917,54.03125,50130.18528959947
68.82156,35.569444,55283.95477390004
68.607334,31.742708,55302.40270389986
67.986335,35.19254,55321.39589559956
67.54897,34.309375,55338.435835400014
69.604275,30.159939,55356.68480050008
69.3668,29.707292,55372.68659959955
69.147905,32.247906,55388.97164949958
69.073075,29.968811,55408.57224889987
69.041347,34.992274,55426.01254600013
68.992615,30.193493,55443.788865499664
68.984503,35.690625,55464.72598039982
68.944627,32.488542,55479.84137979947
68.94194,30.445528,55495.77117389999
68.936402,31.805208,55513.84147770004
68.866319,29.791958,55531.52381569962
68.729269,36.089205,55550.612645100045
68.412823,36.39938,55567.64136849961
68.408417,29.460417,55585.93399859965
68.32746,33.230785,55601.56698619976
68.262866,36.278577,55620.4605795996
68.23283,34.66285,55637.33792759958
68.21488,33.331725,55653.36977159968
68.173825,33.171819,55672.66304730001
68.166447,37.854862,55690.658319599606
68.15428,32.518789,55711.22807270003
68.112417,38.159375,55731.06191219995
68.09311,35.197601,55749.707421399944
68.034356,37.648958,55771.613501799584
67.993848,36.764498,55794.298707899725
67.986059,33.711943,55816.62154469959
67.981214,38.602085,55838.56954750008
67.979549,32.883924,55856.97767599995
67.972973,35.77755,55878.18898879996
67.956438,36.877032,55899.071544899925
67.83177,34.700543,55918.43894740014
67.811458,34.922917,55941.75963460002
67.795731,30.26914,55966.82847099946
67.721779,31.230009,55990.83239879983
67.63767,31.509375,56015.963889200066
67.628201,31.2658,56042.657500800124
67.612611,31.289661,56066.898758299794
57.128368,33.173958,56084.97365689982
6.302627,0.060347,62181.27591559969
6.390714,2.436458,62200.043656499474
-43.854805,172.377437,64442.77299189998
-44.188092,170.14683,64459.988159399654
-38.096157,147.417788,70365.92537319957
-41.979842,146.730573,70383.22750270017
52.112598,136.682995,71904.94049100016
-28.789583,124.485417,76361.50005599993
-28.814132,121.001289,76379.37541059946
-29.377083,122.697917,76397.9737695001
-29.494181,122.221755,76416.12273369974
-29.518753,121.135414,76435.57919829982
-29.73125,121.55625,76453.14428040001
-30.000763,122.341119,76474.3241324999
-30.614583,122.102083,76493.56855639999
-31.185417,122.222917,76513.55103599999
-31.210417,121.777083,76530.34399609969
-31.822917,121.86875,76548.7361173
-32.439583,121.877083,76568.64613829966
-4.136026,119.993053,76768.20544500006
29.751804,116.221063,77332.55475990009
32.547918,116.84028,77350.27400659965
31.589927,117.846875,77370.03239289988
31.486901,118.770143,77386.56836800001
31.114473,118.843841,77403.78882949954
30.25948,114.600663,77420.94945200006
30.139907,116.501657,77438.67191390018
30.083702,116.469265,77456.87510819989
30.0687,114.18131,77476.82701279991
30.014454,116.260106,77495.08534549968
29.92003,113.468717,77513.32628519958
29.206093,115.497694,77532.57915680006
28.629302,116.302482,77554.44730449963
40.483149,116.837049,77574.17201569988
40.033694,117.441094,77592.5196694996
