lat,lon
55.50760500000007,-71.17193699999996
52.43541700000003,79.36458300000004
-33.72741799999994,-62.51487099999997
25.41159600000003,-97.37582999999995
9.074749000000054,-74.39208899999994
36.745498000000055,116.95298100000002
63.83046400000006,-106.85096499999997
52.41458300000005,-92.57291699999996
48.95680200000004,-93.81522799999999
58.08680500000003,-65.15322099999997
60.40956200000005,17.95104200000003
61.63734200000005,-108.27586399999996
65.12195900000006,171.85520800000006
69.39800000000008,71.83080300000006
49.403373000000045,-80.07541399999997
57.011870000000044,36.32578700000005
69.49703300000004,-129.867708
69.26440200000008,-133.79377899999997
65.53597200000007,-97.93452699999995
71.12385500000005,-156.95520799999997
47.02715500000005,45.48120700000004
51.224432000000036,-71.64719399999996
64.13157100000006,19.081237000000044
-14.88659599999994,-64.88382299999995
69.02127200000007,-125.09664799999996
68.09465000000006,154.05163500000003
62.22424200000006,22.66364100000004
66.62524100000007,-106.37824399999994
59.31336900000008,-74.01898299999993
60.18760700000007,69.36037400000004
70.12930300000005,-124.50672299999997
69.37988400000006,157.90970600000003
64.70517200000006,-93.15580199999994
52.88045000000005,111.89632400000005
60.15107700000004,-133.79317799999995
69.08668200000005,-104.33229199999994
33.40047400000003,-91.39594899999997
45.804985000000045,47.258159000000035
57.42649800000004,-73.09895799999998
56.527499000000034,63.13544200000007
46.53055100000006,76.09375000000006
63.80534600000004,76.09895800000004
68.28022100000004,145.3093590000001
48.15208300000006,-55.65624999999994
35.32219900000007,117.6655770000001
-30.877546999999936,135.49922800000002
67.46270700000008,-119.64608099999998
44.57712200000003,-76.13437499999998
66.55921200000006,19.85520800000006
49.90217100000007,77.81466500000005
61.35629000000006,-99.28229199999998
67.46781100000004,-162.71959499999997
39.17065100000008,118.60434400000008
44.56168400000007,76.82840600000003
69.07209600000004,155.3900450000001
-48.32375499999995,-73.93140499999998
-8.024460999999974,38.885628000000054
60.64852100000007,14.421219000000065
60.621957000000066,28.932292000000075
9.074749000000054,-74.39208899999994
39.32424400000008,-121.31145799999996
67.89356100000003,69.36036900000005
11.348880000000065,41.58958300000006
60.10796400000004,-96.50937499999998
62.12722000000008,-99.63541699999996
62.27708300000006,37.21458300000006
47.442423000000076,-55.01354199999997
52.83517900000004,139.6060920000001
63.546178000000054,24.85059300000006
69.06189800000004,-83.01351299999999
54.67186700000008,-66.25900799999994
64.44354700000008,-99.61024599999996
35.33906100000007,136.9937500000001
56.85635200000007,65.01535000000007
62.596854000000064,-131.13810199999995
52.13969300000008,-96.01354199999997
67.82337500000006,-70.67882699999996
54.61041600000004,-66.13956099999996
69.11413700000003,-108.14616199999995
46.38385500000004,75.16145800000004
51.308861000000036,12.254418000000044
62.29211300000003,27.85520800000006
60.33989600000007,-99.44698099999994
54.60353600000008,-73.32028499999996
19.706293000000073,110.59368100000006
57.90102500000006,162.80860400000006
54.49634100000003,-112.72735899999998
54.60013100000003,-84.44553499999995
51.41770000000008,-84.16041699999994
55.11041700000004,-65.76156299999997
67.85512600000004,-75.69605699999994
31.03370700000005,82.22968000000003
55.91599000000008,-104.76997399999999
52.29062200000004,-94.90520799999996
46.939906000000065,21.60629300000005
63.04618100000005,-142.61472599999996
59.92822400000006,84.69102000000004
63.557210000000055,13.519792000000052
57.651248000000066,-100.06113999999997
70.54558800000007,85.90025000000009
69.69333300000005,-115.914583
55.49668100000008,61.38020800000004
55.79527400000006,76.66356000000007
61.22096900000008,74.94193300000006
51.65600400000005,14.393698000000029
-7.737288999999976,141.41613900000004
-16.93092699999994,-70.37840099999994
70.77884700000004,92.85060800000008
48.67558400000007,-89.51443399999994
68.31458000000003,-97.30300799999998
46.52513400000004,-93.33729799999998
72.36919300000005,97.11431700000009
63.58762100000007,77.79604600000005
68.40808900000007,-114.16221699999994
58.95543900000007,6.650938000000053
70.03497400000003,157.63152800000012
66.81683900000007,-98.75722799999994
49.24791700000003,-85.05624999999998
71.08310200000005,-74.30947499999996
29.79705800000005,-94.04556399999996
61.82967200000007,-110.24206899999996
34.13295700000003,-96.59406199999995
8.254445000000032,-75.25570999999997
51.371188000000075,80.55794500000007
60.732679000000076,-110.15199499999994
66.13295600000004,-116.89920599999999
-4.69487799999996,-37.84536499999996
62.33125000000007,76.58255200000008
46.62130500000006,32.50846400000006
60.50995300000005,16.59479200000004
58.81424500000003,70.65642000000008
64.53000700000007,-164.95788099999996
52.763284000000056,-57.64297399999998
67.04615100000007,122.37976400000002
63.13320600000003,35.14979500000004
54.734443000000056,-66.81990999999994
62.64373200000006,-96.88889899999998
32.01875000000007,91.40516000000008
70.22507400000006,147.84791700000005
69.60920800000008,167.6824580000001
54.534096000000034,-93.83899499999995
58.552279000000055,-129.04016399999995
57.05672500000003,14.898299000000065
-3.217098999999962,-64.13990099999995
66.61465100000004,26.561458000000073
51.334358000000066,-65.37727499999994
66.06747700000005,-114.00520799999998
66.58061500000008,-102.02708299999995
74.74843700000008,108.33125000000007
62.29672900000003,75.91171900000006
69.83842200000004,-153.60312499999998
65.21707600000008,-156.55873499999998
59.95410100000004,-75.00304699999998
57.77955600000007,-98.99122899999998
70.80663300000003,-86.18974899999995
49.12291700000003,62.99791700000003
67.25817500000005,-67.08229199999994
56.788666000000035,66.28854200000006
52.20609200000007,-125.48357799999997
-6.01568999999995,-64.26387899999997
62.51870100000008,73.92713100000003
29.364450000000033,-90.93363299999999
72.13446500000003,-117.61145799999997
-3.012948999999935,104.14973800000007
72.32290700000004,-99.15624099999997
57.35852100000005,71.90250000000003
69.63290800000004,-132.04953099999994
48.13126200000005,-73.56931599999996
67.78877900000003,-91.69791599999996
58.93204900000006,-75.57421299999999
54.868652000000054,-91.27253199999996
63.33309000000003,-107.33714199999997
56.664157000000046,-101.02010499999994
60.27329700000007,13.039651000000049
23.681250000000034,103.87708300000008
-4.964035999999965,-41.83465099999995
70.03691000000003,-102.62630699999994
61.57708300000007,-123.04507199999995
58.136596000000054,-101.68709799999999
59.254972000000066,-101.33686599999999
68.17327100000006,-132.01028299999996
59.57572400000004,-102.04687499999994
71.49592600000005,96.44375000000008
48.88799800000004,-103.30325699999997
56.49432400000006,-73.21292699999998
54.256391000000065,-71.29270799999995
38.27989000000008,117.62052300000005
26.147158000000047,-109.14678099999998
65.16543200000007,-85.93541699999997
70.62926300000004,149.9703350000001
64.04417900000004,-104.79023399999994
64.30886000000004,-121.50130699999994
64.33583700000008,-92.65628399999997
45.90766600000006,-81.99479199999996
31.263115000000028,35.403516000000025
46.74568700000003,-82.26718899999997
50.79664600000007,-74.75116599999996
68.60210300000006,155.1260420000001
70.56958100000003,158.0811480000001
6.979332000000056,124.7031300000001
35.211718000000076,-119.23720699999996
32.40772700000008,119.09298400000011
-15.37708299999997,136.1218120000001
68.66039200000006,-129.09968699999996
60.819308000000035,-162.30168799999998
67.36389300000008,-116.59479199999998
49.071994000000075,-58.017420999999956
29.62575300000003,-90.09087399999999
62.87957600000004,-92.58718599999997
58.774864000000036,84.12425800000005
56.39042100000006,-105.67708999999996
63.474597000000074,-105.20104199999997
52.68169700000004,-65.51160699999997
69.82362700000004,-111.05447299999997
59.56722800000006,11.972917000000052
53.58448100000004,-69.32393899999994
64.93810600000006,17.487847000000045
53.892772000000036,-114.23024399999997
68.43935600000003,53.55929900000007
71.03855400000003,97.83854200000007
65.97101700000007,-109.99215399999997
57.65519800000004,-72.48124999999999
51.02529400000003,-93.76582599999995
67.36300200000005,-127.352195
70.72821500000003,150.58020800000008
49.76693700000004,-82.37560999999994
66.72882200000004,-123.49374999999998
65.94374700000003,46.76458100000008
69.19304000000005,-104.45092199999999
29.735131000000024,113.32359900000006
58.887736000000075,-64.94197499999996
-7.822837999999933,110.12203700000003
-7.963488999999981,140.90027300000008
-2.2576739999999518,-56.51649499999996
53.94036500000004,-127.152898
57.77996500000006,-101.53045899999995
66.78053800000004,-113.41190899999998
63.16713000000004,-109.70365799999996
-53.43124999999998,-71.29687499999994
66.26047200000005,151.12709500000005
65.18075100000004,17.535496000000023
65.70212500000008,30.89371200000005
34.572917000000075,87.30208300000004
32.59375000000006,-103.75624999999997
-35.31639699999994,-63.80028199999998
53.10160700000006,-125.20314599999995
54.588614000000064,79.47708300000005
47.98391600000008,99.84300000000007
54.79864900000007,-110.414583
73.09241200000008,126.27375300000006
70.57555500000007,-79.71993299999997
64.16427800000008,-84.93079899999998
59.69904000000008,7.812980000000039
66.64466900000008,151.6991270000001
54.35530600000004,-89.54270799999995
27.71441200000004,116.36470900000006
69.92163100000005,-153.68854199999998
67.71517600000004,-115.85312499999998
60.89773900000006,-101.63131099999998
50.272917000000064,-108.39374999999995
58.342054000000076,-106.95931099999996
66.52291700000006,-96.60729199999997
57.40776900000003,-96.36555599999997
