lat [deg],lon [deg],start time [s],duration [s],severity
-48.41552399999995,-71.63120199999997,10,3000,0.6356997247625751,1
53.11998500000004,63.17513800000006,20,3000,4.316527458757547,1
50.19818500000008,-95.19427699999994,20,3000,2.5041383395917896,1
60.95852400000007,73.60755300000005,40,3000,5.970839398634289,1
53.75521700000007,-95.45208299999996,60,3000,5.737663656951138,1
51.25712000000004,-91.68697999999995,120,3000,6.384558845019074,1
30.13990700000005,116.50165700000002,130,3000,7.927349323661499,1
56.276797000000045,-117.71025099999997,130,3000,8.098600848571106,1
57.19275900000008,116.43645800000002,160,3000,8.587006133773887,1
-26.233590999999933,-57.443479999999965,160,3000,3.7243362710827244,1
61.460263000000054,23.52704200000005,180,3000,5.177878433074302,1
53.01648800000004,-108.35446899999994,180,3000,8.45535573336862,1
50.454964000000075,69.63285100000007,180,3000,3.135339457362,1
22.377054000000044,79.65205100000009,210,3000,2.474720274032558,1
20.078337000000033,-87.47897799999998,230,3000,8.856938813448476,1
71.34670000000006,-88.50081399999999,240,3000,3.2656276150107733,1
58.97371000000004,-114.49687499999999,250,3000,8.008647963365892,1
45.51992100000007,117.7825190000001,280,3000,8.300454085091642,1
47.135797000000025,-78.66763899999995,280,3000,3.439753229776754,1
57.36375900000007,33.01336100000003,300,3000,0.6642248895993896,1
64.69734600000004,-75.54374999999999,310,3000,0.2823308332399599,1
37.25453300000004,61.37812500000007,320,3000,9.870776893992502,1
64.66183800000005,16.538267000000076,320,3000,6.69520485085337,1
71.05795300000005,-156.14209999999997,330,3000,5.885354960791103,1
60.115185000000054,-76.19802399999998,370,3000,9.915482317832128,1
67.95654300000007,-125.78229199999998,370,3000,7.8327931309362695,1
64.94871300000005,-75.45724499999994,380,3000,8.541241934105969,1
56.00341700000007,8.131737000000044,390,3000,8.08834247344139,1
59.96479300000004,9.99808100000007,390,3000,4.461402040536346,1
49.97674800000004,-94.63830299999995,430,3000,0.5875045816770608,1
-43.109177999999986,-71.65327899999994,450,3000,8.91235990660594,1
63.21994700000005,-119.08020799999997,450,3000,8.82099325570197,1
53.127109000000075,-89.84368399999994,460,3000,9.913909664907345,1
34.40734400000008,-89.79263399999996,470,3000,5.0132604164530346,1
32.447917000000075,90.01041700000007,480,3000,2.5215254949030297,1
-8.89791699999995,26.042684000000065,480,3000,4.422117580060342,1
5.494554000000051,-72.93180699999994,480,3000,0.047996500801537056,1
34.40734400000008,-89.79263399999996,490,3000,9.453391107559208,1
-40.06217299999997,-71.32021199999997,490,3000,7.297297165491542,1
52.211505000000045,-76.58385099999998,500,3000,7.098877316753322,1
55.73418200000003,-106.56619999999998,500,3000,9.885314091731768,1
47.287149000000056,-79.46197499999994,530,3000,9.496995040418613,1
55.07287900000006,-92.77287799999999,540,3000,3.9524462424839,1
58.38784000000004,-104.64794299999994,540,3000,4.194088141694003,1
59.03208200000006,12.226042000000064,550,3000,1.6035364691455167,1
-6.325281999999959,-80.55668299999996,560,3000,7.730472810900556,1
-40.06217299999997,-71.32021199999997,560,3000,8.303459847474953,1
46.49253700000003,-69.29017699999997,580,3000,6.77206073788176,1
50.341440000000034,-61.059575999999936,580,3000,4.210394525307915,1
60.01958300000007,-75.58020799999997,590,3000,4.204573339373149,1
12.510197000000062,6.185522000000049,610,3000,6.470358613520961,1
17.343750000000057,-88.31170099999997,610,3000,8.565960609638378,1
-46.17708299999998,167.0937500000001,630,3000,6.654977642443108,1
64.53958300000005,26.82395800000006,640,3000,3.1160909400456593,1
16.37214400000005,-15.778615999999943,640,3000,7.651888038030346,1
53.53564400000005,-63.967250999999976,640,3000,4.939891451103411,1
10.073472000000038,-74.80235899999997,640,3000,4.0738158930922355,1
-38.67708299999998,-64.17291699999998,640,3000,1.4600724359934836,1
16.20151400000003,-3.6821879999999396,650,3000,9.553038112933386,1
70.82325500000007,151.6015510000001,650,3000,0.8904834380977655,1
50.147917000000064,91.02291700000006,680,3000,7.2254105585378,1
53.05712300000005,139.34765500000003,680,3000,6.75298365942107,1
45.41018100000008,-84.62357599999996,690,3000,6.95671555953158,1
51.499266000000034,-76.98437499999994,690,3000,4.587949397067799,1
52.67960700000003,-94.02129199999996,700,3000,0.5110197446960774,1
36.01875000000007,88.78958300000005,710,3000,9.128669740932267,1
32.96168700000004,114.2797720000001,720,3000,7.353641264550519,1
65.90370000000007,-115.37442899999996,730,3000,5.18952976971661,1
49.47823100000005,32.68854200000004,740,3000,5.791262483213452,1
36.47029700000007,-95.03960899999998,750,3000,6.817260269490499,1
53.40123300000005,-74.18468799999994,760,3000,1.4849282330590452,1
49.83874400000008,-90.94895799999995,760,3000,0.35156882838371484,1
64.53270600000008,-108.19346599999994,770,3000,6.162547906189683,1
33.52659500000004,102.85584700000004,780,3000,2.2619367775149737,1
70.52930200000003,159.21275000000003,790,3000,9.412959019145424,1
64.24103200000008,-99.53018199999997,810,3000,4.856623973813161,1
-0.7687499999999545,36.34791700000005,820,3000,6.4352071522082355,1
51.36401300000006,-74.62592199999995,830,3000,8.74700060354789,1
59.86397500000004,-106.40093099999996,840,3000,8.065071858140033,1
45.64375000000007,57.10208300000005,840,3000,3.598746424449757,1
54.15117600000008,-99.81770799999998,840,3000,1.2693072106611492,1
69.45613100000003,-115.53098499999999,850,3000,3.743480594638582,1
69.11458300000004,154.30208300000004,860,3000,6.317246701134912,1
