lat,lon,time
21.39416667,-157.749361,12769.39205005765
22.21072222,-159.4759444,13104.124977439642
21.4973611,-157.9807222,13389.190552383661
29.9511111,-92.1563611,44789.01559859514
29.51745517,-95.178544,45060.53682714701
32.52096964,-87.8800143,45330.8541841805
40.1257222,-85.9675556,45600.27570575476
39.75366128,-89.5656507,45875.100453197956
39.2811561,-86.762228,46151.30526274443
41.88836638,-87.6075518,46434.92477461696
38.3097222,-88.9883333,46712.032006680965
44.9305688,-84.69225229,47122.96792790294
47.8686089,-98.3578795,51062.81318068504
65.00930348,-147.2007725,68273.1746815145
41.12875,-76.3034722,74830.84476366639
42.34944444,-75.9991667,75154.42938879132
42.29805556,-75.90888889,75479.12901639938
39.96586667,-75.2964972,75911.9752369821
42.3433333,-77.34388889,76727.56908684969
48.0333506,-106.0005722,80274.98366907239
47.5069021,-111.3141412,80548.87950718403
34.40701667,-96.5399306,80817.25602596998
36.13059444,-94.5609806,81084.42480787635
29.43025,-91.3338889,81352.70458608866
29.68083333,-91.4705556,81618.24708208442
29.4742722,-90.0066056,81885.4761891067
42.42888889,-124.4122222,86082.1814917028
44.1305472,-122.2435889,86349.32835027575
21.5523611,-158.0655833,98143.34734752774
22.17583333,-159.5984722,98477.61765941978
33.98555556,-88.5511111,130380.10776042938
34.88064458,-86.48054629,130706.83298930526
38.01645276,-85.30773099,131009.17757302523
38.26590376,-85.7688518,131289.67258110642
38.5364381,-89.3817481,131565.0686018169
38.65870475,-85.144789,131841.54788181186
37.73805556,-88.50138889,132120.66451087594
37.48560237,-87.1363854,132400.8387684822
37.82284205,-85.7477377,132682.462772727
41.96388889,-87.98388889,132961.62500828505
38.1886111,-89.8888889,133245.44177800417
43.11502778,-76.4386111,160022.2925119102
42.64791667,-73.846,160354.23589274287
40.04591376,-78.5289068,160686.8194900453
42.06438889,-78.1629444,161011.86776980758
41.2748611,-76.3778611,161337.55646124482
42.03630556,-78.3423611,161665.21706283092
40.02623889,-75.227925,161988.57569098473
39.2185833,-96.7100278,165709.5177732408
39.18474167,-96.6108417,166108.7210468948
36.3575,-92.1125,166432.16694444418
36.03175654,-94.9107885,166734.95439216495
44.722,-122.251,171272.1270404756
38.0922222,-88.1561111,215319.58085149527
38.37194444,-88.2330556,215596.56990543008
41.31055556,-71.8583333,245593.57398450375
42.77277778,-71.0830556,245917.67553463578
42.81564687,-70.87283057,246254.32771518826
41.39482097,-71.96062898,246602.84887179732
42.0497222,-70.1822222,246936.63189262152
42.7048333,-71.15313889,247271.3895060122
41.6001611,-70.4661167,247617.49398559332
35.93916667,-92.1141667,250989.4872814417
35.2675,-91.6397222,251231.20151534677
