lat,lon,avg,std,date,value
-3.417868999999939,-62.67872699999998,300.84,0.0,20220621,300.55
31.043750000000045,87.15208300000006,284.765,1.3725504,20220601,285.68
31.043750000000045,87.15208300000006,284.765,1.3725504,20220621,287.72
31.043750000000045,87.15208300000006,284.765,1.3725504,20220611,286.03
64.05586500000004,-121.51901399999997,281.695,3.324997,20220601,278.15
64.05586500000004,-121.51901399999997,281.695,3.324997,20220621,288.33
64.05586500000004,-121.51901399999997,281.695,3.324997,20220611,285.27
31.72708300000005,91.17708300000004,284.15747,1.0455447,20220601,284.97998
31.72708300000005,91.17708300000004,284.15747,1.0455447,20220621,288.28
31.72708300000005,91.17708300000004,284.15747,1.0455447,20220611,285.36
13.077083000000073,14.527083000000061,302.28998,0.9900055,20220601,301.82
13.077083000000073,14.527083000000061,302.28998,0.9900055,20220621,299.78
13.077083000000073,14.527083000000061,302.28998,0.9900055,20220611,298.91
42.12115300000005,-111.31770799999998,293.87,0.0,20220621,295.56
18.460417000000064,-71.59374999999994,302.21222,0.8922716,20220601,300.24
18.460417000000064,-71.59374999999994,302.21222,0.8922716,20220621,302.99
18.460417000000064,-71.59374999999994,302.21222,0.8922716,20220611,301.94
33.47708300000005,90.35625000000005,278.81,1.3587925,20220601,279.77
33.47708300000005,90.35625000000005,278.81,1.3587925,20220621,282.35
33.47708300000005,90.35625000000005,278.81,1.3587925,20220611,280.22
-17.988425999999947,-48.529931999999974,297.47998,0.0,20220621,295.18
-17.988425999999947,-48.529931999999974,297.47998,0.0,20220611,296.15
-25.405426999999975,-54.594791999999984,294.11,1.0299988,20220621,293.62
-25.405426999999975,-54.594791999999984,294.11,1.0299988,20220611,292.27
50.845042000000035,30.549522000000024,293.20697,2.2358198,20220601,297.32
50.845042000000035,30.549522000000024,293.20697,2.2358198,20220621,291.97998
41.88958300000007,57.45208300000007,296.55716,2.6116407,20220601,295.94
41.88958300000007,57.45208300000007,296.55716,2.6116407,20220621,299.44
41.88958300000007,57.45208300000007,296.55716,2.6116407,20220611,297.25998
-50.23035199999998,-71.97799699999996,275.3,3.75,20220601,278.91
-50.23035199999998,-71.97799699999996,275.3,3.75,20220621,278.24
-50.23035199999998,-71.97799699999996,275.3,3.75,20220611,278.72998
-7.914582999999936,32.20208300000007,296.18616,0.89032936,20220601,296.55
-7.914582999999936,32.20208300000007,296.18616,0.89032936,20220621,295.63998
-7.914582999999936,32.20208300000007,296.18616,0.89032936,20220611,295.44998
34.53125000000006,89.15625000000006,283.28198,3.4778178,20220601,282.4
34.53125000000006,89.15625000000006,283.28198,3.4778178,20220621,282.44
34.53125000000006,89.15625000000006,283.28198,3.4778178,20220611,282.06
46.577135000000055,81.22945100000004,297.93997,2.2845075,20220611,298.27
-0.7687499999999545,36.34791700000005,293.45123,0.66604495,20220601,294.32
-0.7687499999999545,36.34791700000005,293.45123,0.66604495,20220621,293.00998
-0.7687499999999545,36.34791700000005,293.45123,0.66604495,20220611,293.62
33.335417000000064,-115.83541699999995,301.415,1.564581,20220601,301.05
33.335417000000064,-115.83541699999995,301.415,1.564581,20220621,304.16
33.335417000000064,-115.83541699999995,301.415,1.564581,20220611,301.81
31.064744000000076,-94.10621499999996,302.75,0.0,20220621,304.47998
31.064744000000076,-94.10621499999996,302.75,0.0,20220611,303.77
42.48541700000004,77.42708300000004,290.13724,1.1992689,20220601,288.82
42.48541700000004,77.42708300000004,290.13724,1.1992689,20220621,292.66
42.48541700000004,77.42708300000004,290.13724,1.1992689,20220611,289.37
54.97291700000005,78.56458300000008,293.3354,2.8585293,20220601,288.4
54.97291700000005,78.56458300000008,293.3354,2.8585293,20220621,295.0
54.97291700000005,78.56458300000008,293.3354,2.8585293,20220611,293.11
46.335417000000064,60.95208300000007,295.98062,2.1693695,20220601,294.65
46.335417000000064,60.95208300000007,295.98062,2.1693695,20220621,298.91998
46.335417000000064,60.95208300000007,295.98062,2.1693695,20220611,297.34
-38.690272999999934,176.06041700000003,285.28,1.0599976,20220601,284.28998
-38.690272999999934,176.06041700000003,285.28,1.0599976,20220621,284.38
3.3729170000000295,36.14375000000007,299.59335,1.4104015,20220601,300.32
3.3729170000000295,36.14375000000007,299.59335,1.4104015,20220621,299.28998
3.3729170000000295,36.14375000000007,299.59335,1.4104015,20220611,299.82
12.507996000000048,104.51218800000004,303.77,0.0,20220601,304.34
12.507996000000048,104.51218800000004,303.77,0.0,20220621,305.38
12.507996000000048,104.51218800000004,303.77,0.0,20220611,306.66998
47.27708300000006,87.28541700000005,291.23425,2.3333106,20220601,290.03998
47.27708300000006,87.28541700000005,291.23425,2.3333106,20220611,293.46
