POINTING OPTIONS COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 1.0
Mission Duration [Days] is 1.0
time index,pnt-opt index,lat [deg],lon [deg]
244,0,60.967,131.883
245,0,60.996,131.97
246,0,61.025,132.058
247,0,61.054,132.146
248,0,61.084,132.235
249,0,61.113,132.323
250,0,61.142,132.412
251,0,61.171,132.501
252,0,61.199,132.59
253,0,61.228,132.679
254,0,61.257,132.768
255,0,61.286,132.858
256,0,61.314,132.947
257,0,61.343,133.037
258,0,61.371,133.127
259,0,61.4,133.217
260,0,61.428,133.308
261,0,61.456,133.398
262,0,61.485,133.489
263,0,61.513,133.58
264,0,61.541,133.671
265,0,61.569,133.762
266,0,61.597,133.853
267,0,61.625,133.945
268,0,61.653,134.036
269,0,61.68,134.128
270,0,61.708,134.22
271,0,61.736,134.313
272,0,61.763,134.405
273,0,61.791,134.498
274,0,61.818,134.59
275,0,61.845,134.683
276,0,61.873,134.776
277,0,61.9,134.87
278,0,61.927,134.963
279,0,61.954,135.057
280,0,61.981,135.15
281,0,62.008,135.244
282,0,62.035,135.338
283,0,62.062,135.433
284,0,62.089,135.527
285,0,62.115,135.622
286,0,62.142,135.717
287,0,62.168,135.812
288,0,62.195,135.907
289,0,62.221,136.002
290,0,62.247,136.098
291,0,62.274,136.194
292,0,62.3,136.289
293,0,62.326,136.385
294,0,62.352,136.482
295,0,62.378,136.578
296,0,62.404,136.675
297,0,62.43,136.771
298,0,62.455,136.868
299,0,62.481,136.965
300,0,62.506,137.063
301,0,62.532,137.16
302,0,62.557,137.258
303,0,62.583,137.355
304,0,62.608,137.453
305,0,62.633,137.552
306,0,62.658,137.65
307,0,62.683,137.748
308,0,62.708,137.847
309,0,62.733,137.946
310,0,62.758,138.045
311,0,62.783,138.144
312,0,62.808,138.243
313,0,62.832,138.343
314,0,62.857,138.442
315,0,62.881,138.542
316,0,62.905,138.642
317,0,62.93,138.743
318,0,62.954,138.843
319,0,62.978,138.944
320,0,63.002,139.044
321,0,63.026,139.145
322,0,63.05,139.246
323,0,63.074,139.347
324,0,63.098,139.449
325,0,63.121,139.55
326,0,63.145,139.652
327,0,63.168,139.754
328,0,63.192,139.856
329,0,63.215,139.959
330,0,63.238,140.061
331,0,63.262,140.164
332,0,63.285,140.266
333,0,63.308,140.369
334,0,63.331,140.473
335,0,63.354,140.576
336,0,63.376,140.679
337,0,63.399,140.783
338,0,63.422,140.887
339,0,63.444,140.991
340,0,63.467,141.095
341,0,63.489,141.199
342,0,63.511,141.304
343,0,63.534,141.408
344,0,63.556,141.513
345,0,63.578,141.618
346,0,63.6,141.723
347,0,63.622,141.829
348,0,63.644,141.934
349,0,63.665,142.04
350,0,63.687,142.146
351,0,63.708,142.252
352,0,63.73,142.358
353,0,63.751,142.464
354,0,63.773,142.571
355,0,63.794,142.678
356,0,63.815,142.784
357,0,63.836,142.891
358,0,63.857,142.999
359,0,63.878,143.106
360,0,63.899,143.213
361,0,63.919,143.321
362,0,63.94,143.429
363,0,63.96,143.537
364,0,63.981,143.645
365,0,64.001,143.753
366,0,64.021,143.862
367,0,64.042,143.971
368,0,64.062,144.079
369,0,64.082,144.188
370,0,64.102,144.298
371,0,64.121,144.407
372,0,64.141,144.516
373,0,64.161,144.626
374,0,64.18,144.736
375,0,64.2,144.846
376,0,64.219,144.956
377,0,64.238,145.066
378,0,64.258,145.176
379,0,64.277,145.287
380,0,64.296,145.398
381,0,64.315,145.509
382,0,64.334,145.62
383,0,64.352,145.731
384,0,64.371,145.842
385,0,64.39,145.954
386,0,64.408,146.066
387,0,64.426,146.177
388,0,64.445,146.289
389,0,64.463,146.402
390,0,64.481,146.514
391,0,64.499,146.626
392,0,64.517,146.739
393,0,64.535,146.852
394,0,64.553,146.965
395,0,64.57,147.078
396,0,64.588,147.191
397,0,64.605,147.304
398,0,64.623,147.418
399,0,64.64,147.532
400,0,64.657,147.645
401,0,64.674,147.759
402,0,64.691,147.873
403,0,64.708,147.988
404,0,64.725,148.102
405,0,64.741,148.217
406,0,64.758,148.331
407,0,64.775,148.446
408,0,64.791,148.561
409,0,64.807,148.676
410,0,64.824,148.792
411,0,64.84,148.907
412,0,64.856,149.023
413,0,64.872,149.138
414,0,64.887,149.254
415,0,64.903,149.37
416,0,64.919,149.486
417,0,64.934,149.603
418,0,64.95,149.719
419,0,64.965,149.836
420,0,64.98,149.952
421,0,64.996,150.069
422,0,65.011,150.186
423,0,65.026,150.303
424,0,65.041,150.421
425,0,65.055,150.538
426,0,65.07,150.656
427,0,65.085,150.773
428,0,65.099,150.891
429,0,65.113,151.009
430,0,65.128,151.127
431,0,65.142,151.245
432,0,65.156,151.363
433,0,65.17,151.482
434,0,65.184,151.6
435,0,65.197,151.719
436,0,65.211,151.838
437,0,65.225,151.957
438,0,65.238,152.076
439,0,65.252,152.195
440,0,65.265,152.314
441,0,65.278,152.434
442,0,65.291,152.553
443,0,65.304,152.673
444,0,65.317,152.793
445,0,65.33,152.913
446,0,65.342,153.033
447,0,65.355,153.153
448,0,65.367,153.273
449,0,65.38,153.394
450,0,65.392,153.514
451,0,65.404,153.635
452,0,65.416,153.756
453,0,65.428,153.876
454,0,65.44,153.997
455,0,65.452,154.119
456,0,65.463,154.24
457,0,65.475,154.361
458,0,65.486,154.482
459,0,65.497,154.604
460,0,65.509,154.726
461,0,65.52,154.847
462,0,65.531,154.969
463,0,65.542,155.091
464,0,65.552,155.213
465,0,65.563,155.335
466,0,65.574,155.458
467,0,65.584,155.58
468,0,65.595,155.703
469,0,65.605,155.825
470,0,65.615,155.948
471,0,65.625,156.071
472,0,65.635,156.193
473,0,65.645,156.316
474,0,65.655,156.439
475,0,65.664,156.563
476,0,65.674,156.686
477,0,65.683,156.809
478,0,65.692,156.933
479,0,65.702,157.056
480,0,65.711,157.18
481,0,65.72,157.303
482,0,65.729,157.427
483,0,65.737,157.551
484,0,65.746,157.675
485,0,65.755,157.799
486,0,65.763,157.923
487,0,65.771,158.048
488,0,65.78,158.172
489,0,65.788,158.296
490,0,65.796,158.421
491,0,65.804,158.545
492,0,65.811,158.67
493,0,65.819,158.795
494,0,65.827,158.919
495,0,65.834,159.044
496,0,65.842,159.169
497,0,65.849,159.294
498,0,65.856,159.419
499,0,65.863,159.544
500,0,65.87,159.669
501,0,65.877,159.795
502,0,65.884,159.92
503,0,65.89,160.046
504,0,65.897,160.171
505,0,65.903,160.297
506,0,65.909,160.422
507,0,65.915,160.548
508,0,65.922,160.674
509,0,65.927,160.799
510,0,65.933,160.925
511,0,65.939,161.051
512,0,65.945,161.177
513,0,65.95,161.303
514,0,65.956,161.429
515,0,65.961,161.555
516,0,65.966,161.682
517,0,65.971,161.808
518,0,65.976,161.934
519,0,65.981,162.06
520,0,65.986,162.187
521,0,65.99,162.313
522,0,65.995,162.44
523,0,65.999,162.566
524,0,66.003,162.693
525,0,66.008,162.82
526,0,66.012,162.946
527,0,66.016,163.073
528,0,66.02,163.2
529,0,66.023,163.326
530,0,66.027,163.453
531,0,66.03,163.58
532,0,66.034,163.707
533,0,66.037,163.834
534,0,66.04,163.961
535,0,66.043,164.088
536,0,66.046,164.215
537,0,66.049,164.342
538,0,66.052,164.469
539,0,66.055,164.596
540,0,66.057,164.723
541,0,66.059,164.85
542,0,66.062,164.978
543,0,66.064,165.105
544,0,66.066,165.232
545,0,66.068,165.359
546,0,66.07,165.487
547,0,66.071,165.614
548,0,66.073,165.741
549,0,66.075,165.868
550,0,66.076,165.996
551,0,66.077,166.123
552,0,66.078,166.25
553,0,66.08,166.378
554,0,66.08,166.505
555,0,66.081,166.633
556,0,66.082,166.76
557,0,66.083,166.887
558,0,66.083,167.015
559,0,66.084,167.142
560,0,66.084,167.27
561,0,66.084,167.397
562,0,66.084,167.525
563,0,66.084,167.652
564,0,66.084,167.779
565,0,66.083,167.907
566,0,66.083,168.034
567,0,66.083,168.162
568,0,66.082,168.289
569,0,66.081,168.416
570,0,66.08,168.544
571,0,66.079,168.671
572,0,66.078,168.799
573,0,66.077,168.926
574,0,66.076,169.053
575,0,66.074,169.181
576,0,66.073,169.308
577,0,66.071,169.435
578,0,66.07,169.562
579,0,66.068,169.69
580,0,66.066,169.817
581,0,66.064,169.944
582,0,66.061,170.071
583,0,66.059,170.198
584,0,66.057,170.326
585,0,66.054,170.453
586,0,66.052,170.58
587,0,66.049,170.707
588,0,66.046,170.834
589,0,66.043,170.961
590,0,66.04,171.088
591,0,66.037,171.215
592,0,66.033,171.342
593,0,66.03,171.469
594,0,66.026,171.595
595,0,66.023,171.722
596,0,66.019,171.849
597,0,66.015,171.976
598,0,66.011,172.102
599,0,66.007,172.229
600,0,66.003,172.356
601,0,65.999,172.482
602,0,65.994,172.609
603,0,65.99,172.735
604,0,65.985,172.862
605,0,65.98,172.988
606,0,65.975,173.114
607,0,65.971,173.241
608,0,65.965,173.367
609,0,65.96,173.493
610,0,65.955,173.619
611,0,65.95,173.745
612,0,65.944,173.871
613,0,65.938,173.997
614,0,65.933,174.123
615,0,65.927,174.249
616,0,65.921,174.375
617,0,65.915,174.5
618,0,65.909,174.626
619,0,65.902,174.751
620,0,65.896,174.877
621,0,65.889,175.002
622,0,65.883,175.128
623,0,65.876,175.253
624,0,65.869,175.378
625,0,65.862,175.504
626,0,65.855,175.629
627,0,65.848,175.754
628,0,65.841,175.879
629,0,65.833,176.003
630,0,65.826,176.128
631,0,65.818,176.253
632,0,65.811,176.378
633,0,65.803,176.502
634,0,65.795,176.627
635,0,65.787,176.751
636,0,65.779,176.876
637,0,65.77,177.0
638,0,65.762,177.124
639,0,65.754,177.248
640,0,65.745,177.372
641,0,65.736,177.496
642,0,65.728,177.62
643,0,65.719,177.744
644,0,65.71,177.867
645,0,65.701,177.991
646,0,65.691,178.114
647,0,65.682,178.238
648,0,65.673,178.361
649,0,65.663,178.484
650,0,65.653,178.607
651,0,65.644,178.73
652,0,65.634,178.853
653,0,65.624,178.976
654,0,65.614,179.099
655,0,65.604,179.221
656,0,65.593,179.344
657,0,65.583,179.466
658,0,65.573,179.589
659,0,65.562,179.711
660,0,65.551,179.833
661,0,65.541,179.955
662,0,65.53,180.077
663,0,65.519,180.199
664,0,65.507,180.32
665,0,65.496,180.442
666,0,65.485,180.563
667,0,65.474,180.685
668,0,65.462,180.806
669,0,65.45,180.927
670,0,65.439,181.048
671,0,65.427,181.169
672,0,65.415,181.29
673,0,65.403,181.411
674,0,65.391,181.531
675,0,65.378,181.652
676,0,65.366,181.772
677,0,65.354,181.892
678,0,65.341,182.012
679,0,65.328,182.132
680,0,65.316,182.252
681,0,65.303,182.372
682,0,65.29,182.491
683,0,65.277,182.611
684,0,65.264,182.73
685,0,65.25,182.85
686,0,65.237,182.969
687,0,65.223,183.088
688,0,65.21,183.207
689,0,65.196,183.325
690,0,65.182,183.444
691,0,65.169,183.562
692,0,65.155,183.681
693,0,65.141,183.799
694,0,65.126,183.917
695,0,65.112,184.035
696,0,65.098,184.153
697,0,65.083,184.271
698,0,65.069,184.388
699,0,65.054,184.506
700,0,65.039,184.623
701,0,65.024,184.74
702,0,65.009,184.857
703,0,64.994,184.974
704,0,64.979,185.091
705,0,64.964,185.207
706,0,64.949,185.324
707,0,64.933,185.44
708,0,64.918,185.556
709,0,64.902,185.672
710,0,64.886,185.788
711,0,64.87,185.904
712,0,64.854,186.02
713,0,64.838,186.135
714,0,64.822,186.251
715,0,64.806,186.366
716,0,64.79,186.481
717,0,64.773,186.596
718,0,64.757,186.711
719,0,64.74,186.825
720,0,64.724,186.94
721,0,64.707,187.054
722,0,64.69,187.168
723,0,64.673,187.282
724,0,64.656,187.396
725,0,64.639,187.51
726,0,64.621,187.624
727,0,64.604,187.737
728,0,64.587,187.85
729,0,64.569,187.963
730,0,64.551,188.076
731,0,64.534,188.189
732,0,64.516,188.302
733,0,64.498,188.414
734,0,64.48,188.527
735,0,64.462,188.639
736,0,64.444,188.751
737,0,64.425,188.863
738,0,64.407,188.975
739,0,64.388,189.086
740,0,64.37,189.198
741,0,64.351,189.309
742,0,64.332,189.42
743,0,64.314,189.531
744,0,64.295,189.642
745,0,64.276,189.753
746,0,64.257,189.863
747,0,64.237,189.974
748,0,64.218,190.084
749,0,64.199,190.194
750,0,64.179,190.304
751,0,64.16,190.413
752,0,64.14,190.523
753,0,64.12,190.632
754,0,64.101,190.742
755,0,64.081,190.851
756,0,64.061,190.959
757,0,64.041,191.068
758,0,64.02,191.177
759,0,64.0,191.285
760,0,63.98,191.393
761,0,63.959,191.502
762,0,63.939,191.609
763,0,63.918,191.717
764,0,63.898,191.825
765,0,63.877,191.932
766,0,63.856,192.039
767,0,63.835,192.147
768,0,63.814,192.253
769,0,63.793,192.36
770,0,63.772,192.467
771,0,63.75,192.573
772,0,63.729,192.679
773,0,63.708,192.786
774,0,63.686,192.891
775,0,63.664,192.997
776,0,63.643,193.103
777,0,63.621,193.208
778,0,63.599,193.313
779,0,63.577,193.419
780,0,63.555,193.523
781,0,63.533,193.628
782,0,63.511,193.733
783,0,63.489,193.837
784,0,63.466,193.941
785,0,63.444,194.045
786,0,63.421,194.149
787,0,63.399,194.253
788,0,63.376,194.357
789,0,63.353,194.46
790,0,63.33,194.563
791,0,63.307,194.666
792,0,63.284,194.769
793,0,63.261,194.872
794,0,63.238,194.974
795,0,63.215,195.077
796,0,63.191,195.179
797,0,63.168,195.281
798,0,63.145,195.383
799,0,63.121,195.484
800,0,63.097,195.586
801,0,63.074,195.687
802,0,63.05,195.788
803,0,63.026,195.889
804,0,63.002,195.99
805,0,62.978,196.091
806,0,62.954,196.191
807,0,62.93,196.292
808,0,62.905,196.392
809,0,62.881,196.492
810,0,62.857,196.591
811,0,62.832,196.691
812,0,62.807,196.79
813,0,62.783,196.89
814,0,62.758,196.989
815,0,62.733,197.088
816,0,62.708,197.186
817,0,62.683,197.285
818,0,62.658,197.383
819,0,62.633,197.481
820,0,62.608,197.58
821,0,62.583,197.677
822,0,62.558,197.775
823,0,62.532,197.873
824,0,62.507,197.97
825,0,62.481,198.067
826,0,62.455,198.164
827,0,62.43,198.261
828,0,62.404,198.358
829,0,62.378,198.454
830,0,62.352,198.55
831,0,62.326,198.646
832,0,62.3,198.742
833,0,62.274,198.838
834,0,62.248,198.934
835,0,62.222,199.029
836,0,62.195,199.124
837,0,62.169,199.219
838,0,62.142,199.314
839,0,62.116,199.409
840,0,62.089,199.504
841,0,62.062,199.598
842,0,62.036,199.692
843,0,62.009,199.786
844,0,61.982,199.88
845,0,61.955,199.974
846,0,61.928,200.067
847,0,61.901,200.161
848,0,61.874,200.254
849,0,61.846,200.347
850,0,61.819,200.44
851,0,61.792,200.532
852,0,61.764,200.625
853,0,61.737,200.717
854,0,61.709,200.809
855,0,61.681,200.901
856,0,61.654,200.993
857,0,61.626,201.085
858,0,61.598,201.176
859,0,61.57,201.267
860,0,61.542,201.358
861,0,61.514,201.449
862,0,61.486,201.54
863,0,61.458,201.631
864,0,61.429,201.721
865,0,61.401,201.811
866,0,61.373,201.901
867,0,61.344,201.991
868,0,61.316,202.081
869,0,61.287,202.171
870,0,61.259,202.26
871,0,61.23,202.349
872,0,61.201,202.438
873,0,61.172,202.527
874,0,61.143,202.616
875,0,61.114,202.704
876,0,61.085,202.793
877,0,61.056,202.881
878,0,61.027,202.969
879,0,60.998,203.057
880,0,60.969,203.144
881,0,60.939,203.232
882,0,60.91,203.319
883,0,60.88,203.406
884,0,60.851,203.493
885,0,60.821,203.58
886,0,60.792,203.667
887,0,60.762,203.753
888,0,60.732,203.84
889,0,60.702,203.926
890,0,60.672,204.012
891,0,60.642,204.098
892,0,60.612,204.183
893,0,60.582,204.269
894,0,60.552,204.354
895,0,60.522,204.439
896,0,60.492,204.524
897,0,60.461,204.609
898,0,60.431,204.694
899,0,60.401,204.778
900,0,60.37,204.863
901,0,60.34,204.947
902,0,60.309,205.031
903,0,60.278,205.115
904,0,60.248,205.198
905,0,60.217,205.282
906,0,60.186,205.365
907,0,60.155,205.448
908,0,60.124,205.531
909,0,60.093,205.614
910,0,60.062,205.697
911,0,60.031,205.779
912,0,60.0,205.862
913,0,59.968,205.944
914,0,59.937,206.026
915,0,59.906,206.108
916,0,59.874,206.189
917,0,59.843,206.271
918,0,59.811,206.352
919,0,59.78,206.434
920,0,59.748,206.515
921,0,59.716,206.596
922,0,59.685,206.676
923,0,59.653,206.757
924,0,59.621,206.837
925,0,59.589,206.917
926,0,59.557,206.998
927,0,59.525,207.077
928,0,59.493,207.157
929,0,59.461,207.237
930,0,59.429,207.316
931,0,59.397,207.396
932,0,59.364,207.475
933,0,59.332,207.554
934,0,59.3,207.632
935,0,59.267,207.711
936,0,59.235,207.79
937,0,59.202,207.868
938,0,59.17,207.946
939,0,59.137,208.024
940,0,59.104,208.102
941,0,59.071,208.18
942,0,59.039,208.257
943,0,59.006,208.335
944,0,58.973,208.412
945,0,58.94,208.489
946,0,58.907,208.566
947,0,58.874,208.643
948,0,58.841,208.719
949,0,58.808,208.796
950,0,58.774,208.872
951,0,58.741,208.948
952,0,58.708,209.024
953,0,58.674,209.1
954,0,58.641,209.176
955,0,58.608,209.251
956,0,58.574,209.327
957,0,58.54,209.402
958,0,58.507,209.477
959,0,58.473,209.552
960,0,58.44,209.627
961,0,58.406,209.701
962,0,58.372,209.776
963,0,58.338,209.85
964,0,58.304,209.924
965,0,58.27,209.998
966,0,58.236,210.072
967,0,58.202,210.146
968,0,58.168,210.22
969,0,58.134,210.293
970,0,58.1,210.366
971,0,58.066,210.439
972,0,58.031,210.512
973,0,57.997,210.585
974,0,57.963,210.658
975,0,57.928,210.73
976,0,57.894,210.803
977,0,57.859,210.875
978,0,57.825,210.947
979,0,57.79,211.019
980,0,57.756,211.091
981,0,57.721,211.163
982,0,57.686,211.234
983,0,57.651,211.305
984,0,57.617,211.377
985,0,57.582,211.448
986,0,57.547,211.519
987,0,57.512,211.589
988,0,57.477,211.66
989,0,57.442,211.731
990,0,57.407,211.801
991,0,57.372,211.871
992,0,57.336,211.941
993,0,57.301,212.011
994,0,57.266,212.081
995,0,57.231,212.151
996,0,57.195,212.22
997,0,57.16,212.29
998,0,57.124,212.359
999,0,57.089,212.428
1000,0,57.053,212.497
1001,0,57.018,212.566
1002,0,56.982,212.634
1003,0,56.947,212.703
1004,0,56.911,212.771
1005,0,56.875,212.839
1006,0,56.839,212.907
1007,0,56.804,212.975
1008,0,56.768,213.043
1009,0,56.732,213.111
1010,0,56.696,213.179
1011,0,56.66,213.246
1012,0,56.624,213.313
1013,0,56.588,213.38
1014,0,56.552,213.447
1015,0,56.516,213.514
1016,0,56.479,213.581
1017,0,56.443,213.648
1018,0,56.407,213.714
1019,0,56.371,213.78
1020,0,56.334,213.847
1021,0,56.298,213.913
1022,0,56.261,213.979
1023,0,56.225,214.044
1024,0,56.188,214.11
1025,0,56.152,214.176
1026,0,56.115,214.241
1027,0,56.079,214.306
1028,0,56.042,214.371
1029,0,56.005,214.436
1030,0,55.969,214.501
1031,0,55.932,214.566
1032,0,55.895,214.631
1033,0,55.858,214.695
1034,0,55.821,214.759
1035,0,55.784,214.824
1036,0,55.747,214.888
1037,0,55.71,214.952
1038,0,55.673,215.016
1039,0,55.636,215.079
1040,0,55.599,215.143
1041,0,55.562,215.206
1042,0,55.525,215.27
1043,0,55.488,215.333
1044,0,55.45,215.396
1045,0,55.413,215.459
1046,0,55.376,215.522
1047,0,55.338,215.584
1048,0,55.301,215.647
1049,0,55.264,215.709
1050,0,55.226,215.772
1051,0,55.189,215.834
1052,0,55.151,215.896
1053,0,55.113,215.958
1054,0,55.076,216.02
1055,0,55.038,216.081
1056,0,55.0,216.143
1057,0,54.963,216.204
1058,0,54.925,216.265
1059,0,54.887,216.327
1060,0,54.849,216.388
1061,0,54.811,216.449
1062,0,54.773,216.509
1063,0,54.736,216.57
1064,0,54.698,216.631
1065,0,54.66,216.691
1066,0,54.622,216.752
1067,0,54.583,216.812
1068,0,54.545,216.872
1069,0,54.507,216.932
1070,0,54.469,216.992
1071,0,54.431,217.051
1072,0,54.393,217.111
1073,0,54.354,217.17
1074,0,54.316,217.23
1075,0,54.278,217.289
1076,0,54.239,217.348
1077,0,54.201,217.407
1078,0,54.162,217.466
1079,0,54.124,217.525
1080,0,54.085,217.584
1081,0,54.047,217.642
1082,0,54.008,217.701
1083,0,53.97,217.759
1084,0,53.931,217.817
1085,0,53.892,217.875
1086,0,53.854,217.933
1087,0,53.815,217.991
1088,0,53.776,218.049
1089,0,53.737,218.106
1090,0,53.698,218.164
1091,0,53.66,218.221
1092,0,53.621,218.279
1093,0,53.582,218.336
1094,0,53.543,218.393
1095,0,53.504,218.45
1096,0,53.465,218.507
1097,0,53.426,218.563
1098,0,53.387,218.62
1099,0,53.348,218.676
1100,0,53.308,218.733
1101,0,53.269,218.789
1102,0,53.23,218.845
1103,0,53.191,218.901
1104,0,53.151,218.957
1105,0,53.112,219.013
1106,0,53.073,219.069
1107,0,53.034,219.124
1108,0,52.994,219.18
1109,0,52.955,219.235
1110,0,52.915,219.291
1111,0,52.876,219.346
1112,0,52.836,219.401
1113,0,52.797,219.456
1114,0,52.757,219.511
1115,0,52.718,219.565
1116,0,52.678,219.62
1117,0,52.638,219.675
1118,0,52.599,219.729
1119,0,52.559,219.783
1120,0,52.519,219.838
1121,0,52.479,219.892
1122,0,52.44,219.946
1123,0,52.4,220.0
1124,0,52.36,220.053
1125,0,52.32,220.107
1126,0,52.28,220.161
1127,0,52.24,220.214
1128,0,52.2,220.267
1129,0,52.16,220.321
1130,0,52.12,220.374
1131,0,52.08,220.427
1132,0,52.04,220.48
1133,0,52.0,220.533
1134,0,51.96,220.586
1135,0,51.92,220.638
1136,0,51.88,220.691
1137,0,51.839,220.743
1138,0,51.799,220.796
1139,0,51.759,220.848
