lat,lon,time
21.831123,73.748676,3782.2583440000017
19.485417,75.367708,3796.1728178997873
24.916837,75.579578,3875.647621200187
24.700139,75.553943,3886.5213580000272
50.277083,92.710417,4433.323726499657
48.321905,92.529583,4448.525143999723
49.41505,90.646875,4464.925116999802
48.814583,97.285417,4481.720571599726
66.438377,130.144971,4912.506272099563
68.380264,144.467708,5033.708790999663
68.36639,144.241975,5046.035304600082
68.271138,144.762177,5082.030608499917
68.210276,142.981177,5097.994283399748
68.039499,146.19373,5136.775088699505
67.741322,145.458993,5165.294063699548
66.987776,147.020052,5193.057775699708
69.884209,158.305185,5271.59183190015
69.827083,157.45625,5288.802292000037
69.707245,158.688542,5311.990095600049
69.677001,158.885397,5332.425552199857
69.349129,158.68587,5382.040135200077
69.23036,158.973958,5430.940922699665
69.195722,159.014583,5454.860193299828
69.162995,159.220488,5498.796908900113
69.151639,158.894026,5512.1082368001225
68.846282,156.291319,5666.072895599791
68.556101,156.219792,5715.689126699726
68.531952,156.495256,5731.093614999554
68.345085,155.123909,5816.946423499758
68.32586,155.393861,5831.143308099854
68.250166,156.303125,5888.203984400025
68.114583,154.99375,6015.309418000106
67.97537,155.107738,6108.7136099995405
67.970664,154.986459,6127.425632399536
67.965679,154.790625,6160.128207199887
67.918195,154.389572,6226.384672799759
67.781392,155.518831,6339.445611400151
67.755901,155.276518,6367.258260199742
67.723741,154.175602,6384.463110599609
67.708011,154.808953,6405.866919999971
67.694121,154.877618,6421.230940499663
65.810603,151.235366,6459.515161799936
71.011534,179.561616,6521.315178000077
67.448645,168.511931,6565.305401099613
35.002083,50.952083,10834.02459880017
41.197917,56.064583,10982.370149599592
44.90625,59.714583,11058.68027739998
46.169322,61.639631,11092.801411500113
45.847917,57.685417,11110.653315200034
48.147917,63.297917,11213.732665799762
61.275296,79.412847,11432.18041279979
68.266833,99.273958,11643.759562700143
67.553278,100.492447,11678.865968000173
66.951285,96.139639,11715.343513699918
67.412752,103.657799,11784.856450199732
66.024747,111.236719,11801.99034449979
65.531231,105.077074,11818.863083599717
63.552173,125.443755,11853.887999899598
66.543897,121.56452,11893.190232299821
65.853952,125.749305,11990.847458200005
65.687317,122.095714,12014.745189400128
-1.385495,9.101042,16886.989777100098
-1.898009,9.302383,16911.84970769973
10.322925,11.479613,17080.363695399865
9.058993,13.689926,17109.620221099613
46.78125,33.372917,17806.55492349979
46.657123,31.177007,17844.040193699766
46.077673,30.467847,17901.10892379962
46.014673,34.40203,17923.987446799583
45.58672,29.714583,17991.016175299592
68.055208,71.169792,18380.017136099923
69.835409,71.185412,18485.076489600033
69.673958,71.203125,18545.70550549979
69.51538,70.800752,18570.954143299605
69.240676,70.736458,18617.22417619967
69.23466,70.249257,18644.28842339985
68.934539,72.225109,18680.728714200086
68.738655,72.457292,18721.154971299984
68.098877,72.057292,18977.640041700215
66.836538,68.29375,19131.878187199618
66.644781,68.246875,19181.92931099984
66.307215,67.505208,19252.164352499676
66.949844,88.28543,19321.927265599516
66.833702,85.496427,19344.49084949956
67.75331,85.784323,19421.24094269966
67.014683,83.356253,19553.353871099534
66.603858,85.396112,19597.35467549981
66.491032,88.948327,19621.190570199542
65.821886,89.098958,19784.490322999773
46.205924,6.149862,24555.211964799673
56.765575,13.65625,24826.558973600186
53.506408,12.649502,24847.78218499996
66.447885,42.2396,25207.94109950002
64.974353,65.712058,25342.716471099993
63.900088,65.915625,25388.457174799987
68.348158,57.46152,25438.74788050016
68.048305,61.461328,25471.075805799774
67.567522,56.150896,25514.703880900197
66.134232,63.964758,25537.460470299993
55.267688,113.096338,25773.636307099514
46.735428,124.285426,26018.95894499976
45.287761,124.409375,26081.615160199726
63.837923,15.596837,31979.318440399948
63.304385,14.466914,32055.954355499853
67.883629,15.868641,32084.591640299914
67.653351,16.48125,32104.976372399688
67.090633,16.321875,32234.349395599565
66.99601,15.958019,32264.912918399932
66.878322,16.634238,32351.716984499944
65.957859,15.02527,32658.701011599624
65.936468,13.878125,32685.911014399608
65.900351,13.294592,32711.974453600124
65.829881,14.904954,32760.024329899898
65.740668,15.326042,32789.25857860013
65.511504,15.627083,32997.792102999665
65.40632,14.990108,33142.07858849986
67.823355,27.735396,33293.822376099706
62.757872,26.548958,33694.94226489987
62.615682,26.357036,33724.76244989957
61.511393,23.690654,33798.36261140008
68.776358,27.396976,33935.09320489975
67.883801,24.057779,33965.16857749957
67.71511,26.77295,34023.382333599875
66.830205,26.782391,34163.67791169978
66.499205,20.35625,34419.36315999992
66.46576,26.582611,34451.496059499914
66.350555,23.392347,34573.53746680019
66.281901,23.180288,34700.87967279978
66.161109,25.177073,34769.3258006002
66.079249,29.532292,34936.91431260013
66.012751,28.428125,35047.97794629994
65.916077,28.251042,35215.31270830019
65.891899,19.38799,35263.469534699834
65.344413,28.63699,35752.48073990006
65.291034,29.050878,35824.61667909956
65.836368,32.926042,36144.81844530019
65.766562,33.921875,36176.37896660017
65.384319,32.738542,36214.75803399953
64.45625,32.05625,36322.288413000206
63.380108,33.955307,36395.517721399665
62.60029,33.850521,36468.83564929958
62.211541,34.277083,36532.456822999666
67.329274,31.87691,36638.038252399565
67.226999,37.210427,36795.48669270007
66.82401,30.763542,37011.78307259979
66.672852,30.827529,37157.37936239966
66.446875,31.692708,37300.519568099844
66.379264,37.98588,37405.850881699735
66.377017,37.472983,37447.68422799971
66.286484,30.876042,37555.7783227996
66.134321,31.742708,37665.13403380013
66.099832,31.902106,37701.07444469977
65.543811,32.460403,38285.5281584998
65.499158,30.719715,38385.88826799969
65.488407,30.711458,38428.2376187999
65.47816,30.567502,38471.49633949957
60.946677,72.653262,38781.40563549969
60.770968,69.492062,38824.713659199915
54.842791,83.001042,38985.89369679976
45.864583,66.322917,39556.75942999951
33.745615,79.028088,39804.33286510015
33.143972,73.644471,39841.4602756995
59.321843,18.070995,45911.952285200096
61.047823,22.156567,46077.87044939978
46.552367,41.853125,46292.991566099954
46.259469,38.288569,46373.37602760017
45.913915,38.143899,46407.71997019983
45.074557,37.00728,46446.05712869961
40.969932,43.285161,46600.769641700026
38.689395,43.52841,46683.69021429971
37.70625,45.372917,46733.06552439972
47.052589,8.311357,53010.3989944997
45.791443,9.429321,53049.04415339988
-0.245526,116.534009,77598.63836669974
50.325391,137.116004,78783.8916421002
36.922917,100.197917,85053.60042140019
36.70625,99.089583,85092.9284673999
35.106362,97.784866,85260.91769999985
