POINTING OPTIONS COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 1.0
Mission Duration [Days] is 1.0
time index,pnt-opt index,lat [deg],lon [deg]
431,0,25.885,254.073
432,0,25.945,254.058
433,0,26.005,254.043
434,0,26.065,254.028
435,0,26.125,254.013
436,0,26.184,253.998
437,0,26.244,253.983
438,0,26.304,253.968
439,0,26.364,253.953
440,0,26.424,253.938
441,0,26.484,253.923
442,0,26.544,253.908
443,0,26.604,253.893
444,0,26.664,253.878
445,0,26.724,253.863
446,0,26.784,253.848
447,0,26.844,253.833
448,0,26.904,253.818
449,0,26.964,253.803
450,0,27.024,253.788
451,0,27.084,253.773
452,0,27.143,253.758
453,0,27.203,253.743
454,0,27.263,253.728
455,0,27.323,253.713
456,0,27.383,253.698
457,0,27.443,253.682
458,0,27.503,253.667
459,0,27.563,253.652
460,0,27.623,253.637
461,0,27.683,253.622
462,0,27.743,253.606
463,0,27.803,253.591
464,0,27.863,253.576
465,0,27.922,253.561
466,0,27.982,253.545
467,0,28.042,253.53
468,0,28.102,253.515
469,0,28.162,253.5
470,0,28.222,253.484
471,0,28.282,253.469
472,0,28.342,253.454
473,0,28.402,253.438
474,0,28.462,253.423
475,0,28.522,253.407
476,0,28.582,253.392
477,0,28.641,253.377
478,0,28.701,253.361
479,0,28.761,253.346
480,0,28.821,253.33
481,0,28.881,253.315
482,0,28.941,253.299
483,0,29.001,253.284
484,0,29.061,253.269
485,0,29.121,253.253
486,0,29.181,253.237
487,0,29.24,253.222
488,0,29.3,253.206
489,0,29.36,253.191
490,0,29.42,253.175
491,0,29.48,253.16
492,0,29.54,253.144
493,0,29.6,253.128
494,0,29.66,253.113
495,0,29.72,253.097
496,0,29.779,253.082
497,0,29.839,253.066
498,0,29.899,253.05
499,0,29.959,253.035
500,0,30.019,253.019
501,0,30.079,253.003
502,0,30.139,252.987
503,0,30.199,252.972
504,0,30.259,252.956
505,0,30.318,252.94
506,0,30.378,252.924
507,0,30.438,252.908
508,0,30.498,252.893
509,0,30.558,252.877
510,0,30.618,252.861
511,0,30.678,252.845
512,0,30.738,252.829
513,0,30.797,252.813
514,0,30.857,252.797
515,0,30.917,252.781
516,0,30.977,252.766
517,0,31.037,252.75
518,0,31.097,252.734
519,0,31.157,252.718
520,0,31.216,252.702
521,0,31.276,252.686
522,0,31.336,252.67
523,0,31.396,252.654
524,0,31.456,252.637
525,0,31.516,252.621
526,0,31.576,252.605
527,0,31.635,252.589
528,0,31.695,252.573
529,0,31.755,252.557
530,0,31.815,252.541
531,0,31.875,252.525
532,0,31.935,252.508
533,0,31.995,252.492
534,0,32.054,252.476
535,0,32.114,252.46
536,0,32.174,252.444
537,0,32.234,252.427
538,0,32.294,252.411
539,0,32.354,252.395
540,0,32.413,252.378
541,0,32.473,252.362
542,0,32.533,252.346
543,0,32.593,252.329
544,0,32.653,252.313
545,0,32.713,252.297
546,0,32.772,252.28
547,0,32.832,252.264
548,0,32.892,252.247
549,0,32.952,252.231
550,0,33.012,252.214
551,0,33.072,252.198
552,0,33.131,252.181
553,0,33.191,252.165
554,0,33.251,252.148
555,0,33.311,252.132
556,0,33.371,252.115
557,0,33.43,252.099
558,0,33.49,252.082
559,0,33.55,252.065
560,0,33.61,252.049
561,0,33.67,252.032
562,0,33.73,252.015
563,0,33.789,251.999
564,0,33.849,251.982
565,0,33.909,251.965
566,0,33.969,251.949
567,0,34.029,251.932
568,0,34.088,251.915
569,0,34.148,251.898
570,0,34.208,251.881
571,0,34.268,251.865
572,0,34.328,251.848
573,0,34.387,251.831
574,0,34.447,251.814
575,0,34.507,251.797
576,0,34.567,251.78
577,0,34.627,251.763
578,0,34.686,251.746
579,0,34.746,251.729
580,0,34.806,251.712
581,0,34.866,251.695
582,0,34.925,251.678
583,0,34.985,251.661
584,0,35.045,251.644
585,0,35.105,251.627
586,0,35.165,251.61
587,0,35.224,251.593
588,0,35.284,251.576
589,0,35.344,251.558
590,0,35.404,251.541
591,0,35.463,251.524
592,0,35.523,251.507
593,0,35.583,251.49
594,0,35.643,251.472
595,0,35.702,251.455
596,0,35.762,251.438
597,0,35.822,251.42
598,0,35.882,251.403
599,0,35.941,251.386
600,0,36.001,251.368
601,0,36.061,251.351
602,0,36.121,251.333
603,0,36.181,251.316
604,0,36.24,251.298
605,0,36.3,251.281
606,0,36.36,251.263
607,0,36.419,251.246
608,0,36.479,251.228
609,0,36.539,251.211
610,0,36.599,251.193
611,0,36.658,251.176
612,0,36.718,251.158
613,0,36.778,251.14
614,0,36.838,251.123
615,0,36.897,251.105
616,0,36.957,251.087
617,0,37.017,251.07
618,0,37.077,251.052
619,0,37.136,251.034
620,0,37.196,251.016
621,0,37.256,250.998
622,0,37.315,250.981
623,0,37.375,250.963
624,0,37.435,250.945
625,0,37.495,250.927
626,0,37.554,250.909
627,0,37.614,250.891
628,0,37.674,250.873
629,0,37.733,250.855
630,0,37.793,250.837
631,0,37.853,250.819
632,0,37.913,250.801
633,0,37.972,250.783
634,0,38.032,250.765
635,0,38.092,250.747
636,0,38.151,250.728
637,0,38.211,250.71
638,0,38.271,250.692
639,0,38.33,250.674
640,0,38.39,250.656
641,0,38.45,250.637
642,0,38.509,250.619
643,0,38.569,250.601
644,0,38.629,250.582
645,0,38.689,250.564
646,0,38.748,250.546
647,0,38.808,250.527
648,0,38.868,250.509
649,0,38.927,250.49
650,0,38.987,250.472
651,0,39.047,250.453
652,0,39.106,250.435
653,0,39.166,250.416
654,0,39.226,250.398
655,0,39.285,250.379
656,0,39.345,250.36
657,0,39.405,250.342
658,0,39.464,250.323
659,0,39.524,250.304
660,0,39.584,250.286
661,0,39.643,250.267
662,0,39.703,250.248
663,0,39.762,250.229
664,0,39.822,250.21
665,0,39.882,250.192
666,0,39.941,250.173
667,0,40.001,250.154
668,0,40.061,250.135
669,0,40.12,250.116
670,0,40.18,250.097
671,0,40.24,250.078
672,0,40.299,250.059
673,0,40.359,250.04
674,0,40.418,250.021
675,0,40.478,250.002
676,0,40.538,249.982
677,0,40.597,249.963
678,0,40.657,249.944
679,0,40.717,249.925
680,0,40.776,249.906
681,0,40.836,249.886
682,0,40.895,249.867
683,0,40.955,249.848
684,0,41.015,249.828
685,0,41.074,249.809
686,0,41.134,249.79
687,0,41.193,249.77
688,0,41.253,249.751
689,0,41.313,249.731
690,0,41.372,249.712
691,0,41.432,249.692
692,0,41.491,249.672
693,0,41.551,249.653
694,0,41.611,249.633
695,0,41.67,249.614
696,0,41.73,249.594
697,0,41.789,249.574
698,0,41.849,249.554
699,0,41.908,249.535
700,0,41.968,249.515
701,0,42.028,249.495
702,0,42.087,249.475
703,0,42.147,249.455
704,0,42.206,249.435
705,0,42.266,249.415
706,0,42.325,249.395
707,0,42.385,249.375
708,0,42.444,249.355
709,0,42.504,249.335
710,0,42.564,249.315
711,0,42.623,249.295
712,0,42.683,249.275
713,0,42.742,249.255
714,0,42.802,249.234
715,0,42.861,249.214
716,0,42.921,249.194
717,0,42.98,249.173
718,0,43.04,249.153
719,0,43.099,249.133
720,0,43.159,249.112
721,0,43.218,249.092
722,0,43.278,249.071
723,0,43.337,249.051
724,0,43.397,249.03
725,0,43.457,249.01
726,0,43.516,248.989
727,0,43.576,248.968
728,0,43.635,248.948
729,0,43.695,248.927
730,0,43.754,248.906
731,0,43.814,248.885
732,0,43.873,248.865
733,0,43.933,248.844
734,0,43.992,248.823
735,0,44.052,248.802
736,0,44.111,248.781
737,0,44.17,248.76
738,0,44.23,248.739
739,0,44.289,248.718
740,0,44.349,248.697
741,0,44.408,248.676
742,0,44.468,248.655
743,0,44.527,248.634
744,0,44.587,248.612
745,0,44.646,248.591
746,0,44.706,248.57
747,0,44.765,248.548
748,0,44.825,248.527
749,0,44.884,248.506
750,0,44.944,248.484
751,0,45.003,248.463
752,0,45.062,248.441
753,0,45.122,248.42
754,0,45.181,248.398
755,0,45.241,248.377
756,0,45.3,248.355
757,0,45.36,248.333
758,0,45.419,248.312
759,0,45.478,248.29
760,0,45.538,248.268
761,0,45.597,248.246
762,0,45.657,248.224
763,0,45.716,248.202
764,0,45.776,248.18
765,0,45.835,248.159
766,0,45.894,248.137
767,0,45.954,248.114
768,0,46.013,248.092
769,0,46.073,248.07
770,0,46.132,248.048
771,0,46.191,248.026
772,0,46.251,248.004
773,0,46.31,247.981
774,0,46.369,247.959
775,0,46.429,247.937
776,0,46.488,247.914
777,0,46.548,247.892
778,0,46.607,247.869
779,0,46.666,247.847
780,0,46.726,247.824
781,0,46.785,247.802
782,0,46.844,247.779
783,0,46.904,247.756
784,0,46.963,247.733
785,0,47.022,247.711
786,0,47.082,247.688
787,0,47.141,247.665
788,0,47.2,247.642
789,0,47.26,247.619
790,0,47.319,247.596
791,0,47.378,247.573
792,0,47.438,247.55
793,0,47.497,247.527
794,0,47.556,247.504
795,0,47.616,247.481
796,0,47.675,247.457
797,0,47.734,247.434
798,0,47.794,247.411
799,0,47.853,247.387
800,0,47.912,247.364
801,0,47.972,247.341
802,0,48.031,247.317
803,0,48.09,247.294
804,0,48.149,247.27
805,0,48.209,247.246
806,0,48.268,247.223
807,0,48.327,247.199
808,0,48.387,247.175
809,0,48.446,247.151
810,0,48.505,247.127
811,0,48.564,247.104
812,0,48.624,247.08
813,0,48.683,247.056
814,0,48.742,247.032
815,0,48.801,247.007
816,0,48.861,246.983
817,0,48.92,246.959
818,0,48.979,246.935
819,0,49.038,246.911
820,0,49.098,246.886
821,0,49.157,246.862
822,0,49.216,246.838
823,0,49.275,246.813
824,0,49.334,246.789
825,0,49.394,246.764
826,0,49.453,246.739
827,0,49.512,246.715
828,0,49.571,246.69
829,0,49.63,246.665
830,0,49.69,246.64
831,0,49.749,246.615
832,0,49.808,246.591
833,0,49.867,246.566
834,0,49.926,246.541
835,0,49.986,246.515
836,0,50.045,246.49
837,0,50.104,246.465
838,0,50.163,246.44
839,0,50.222,246.415
840,0,50.281,246.389
841,0,50.341,246.364
842,0,50.4,246.338
843,0,50.459,246.313
844,0,50.518,246.287
845,0,50.577,246.262
846,0,50.636,246.236
847,0,50.695,246.21
848,0,50.754,246.185
849,0,50.814,246.159
850,0,50.873,246.133
851,0,50.932,246.107
852,0,50.991,246.081
853,0,51.05,246.055
854,0,51.109,246.029
855,0,51.168,246.003
856,0,51.227,245.977
857,0,51.286,245.95
858,0,51.345,245.924
859,0,51.405,245.898
860,0,51.464,245.871
861,0,51.523,245.845
862,0,51.582,245.818
863,0,51.641,245.792
864,0,51.7,245.765
865,0,51.759,245.738
866,0,51.818,245.711
867,0,51.877,245.684
868,0,51.936,245.658
869,0,51.995,245.631
870,0,52.054,245.604
871,0,52.113,245.577
872,0,52.172,245.549
873,0,52.231,245.522
874,0,52.29,245.495
875,0,52.349,245.468
876,0,52.408,245.44
877,0,52.467,245.413
878,0,52.526,245.385
879,0,52.585,245.358
880,0,52.644,245.33
881,0,52.703,245.302
882,0,52.762,245.274
883,0,52.821,245.247
884,0,52.88,245.219
885,0,52.939,245.191
886,0,52.998,245.163
887,0,53.057,245.135
888,0,53.116,245.107
889,0,53.175,245.078
890,0,53.234,245.05
891,0,53.293,245.022
892,0,53.352,244.993
893,0,53.41,244.965
894,0,53.469,244.936
895,0,53.528,244.908
896,0,53.587,244.879
897,0,53.646,244.85
898,0,53.705,244.821
899,0,53.764,244.792
900,0,53.823,244.763
901,0,53.882,244.734
902,0,53.94,244.705
903,0,53.999,244.676
904,0,54.058,244.647
905,0,54.117,244.617
906,0,54.176,244.588
907,0,54.235,244.559
908,0,54.294,244.529
909,0,54.352,244.499
910,0,54.411,244.47
911,0,54.47,244.44
912,0,54.529,244.41
913,0,54.588,244.38
914,0,54.647,244.35
915,0,54.705,244.32
916,0,54.764,244.29
917,0,54.823,244.26
918,0,54.882,244.23
919,0,54.94,244.199
920,0,54.999,244.169
921,0,55.058,244.138
922,0,55.117,244.108
923,0,55.176,244.077
924,0,55.234,244.046
925,0,55.293,244.016
926,0,55.352,243.985
927,0,55.41,243.954
928,0,55.469,243.923
929,0,55.528,243.891
930,0,55.587,243.86
931,0,55.645,243.829
932,0,55.704,243.798
933,0,55.763,243.766
934,0,55.821,243.735
935,0,55.88,243.703
936,0,55.939,243.671
937,0,55.997,243.639
938,0,56.056,243.608
939,0,56.115,243.576
940,0,56.173,243.544
941,0,56.232,243.511
942,0,56.291,243.479
943,0,56.349,243.447
944,0,56.408,243.414
945,0,56.467,243.382
946,0,56.525,243.349
947,0,56.584,243.317
948,0,56.642,243.284
949,0,56.701,243.251
950,0,56.76,243.218
951,0,56.818,243.185
952,0,56.877,243.152
953,0,56.935,243.119
954,0,56.994,243.086
955,0,57.052,243.052
956,0,57.111,243.019
957,0,57.17,242.985
958,0,57.228,242.952
959,0,57.287,242.918
960,0,57.345,242.884
961,0,57.404,242.85
962,0,57.462,242.816
963,0,57.521,242.782
964,0,57.579,242.748
965,0,57.638,242.713
966,0,57.696,242.679
967,0,57.754,242.644
968,0,57.813,242.61
969,0,57.871,242.575
970,0,57.93,242.54
971,0,57.988,242.505
972,0,58.047,242.47
973,0,58.105,242.435
974,0,58.164,242.4
975,0,58.222,242.365
976,0,58.28,242.329
977,0,58.339,242.294
978,0,58.397,242.258
979,0,58.455,242.222
980,0,58.514,242.187
981,0,58.572,242.151
982,0,58.631,242.115
983,0,58.689,242.078
984,0,58.747,242.042
985,0,58.806,242.006
986,0,58.864,241.969
987,0,58.922,241.933
988,0,58.981,241.896
989,0,59.039,241.859
990,0,59.097,241.822
991,0,59.155,241.785
992,0,59.214,241.748
993,0,59.272,241.711
994,0,59.33,241.674
995,0,59.388,241.636
996,0,59.447,241.599
997,0,59.505,241.561
998,0,59.563,241.523
999,0,59.621,241.485
1000,0,59.679,241.447
1001,0,59.738,241.409
1002,0,59.796,241.371
1003,0,59.854,241.332
1004,0,59.912,241.294
1005,0,59.97,241.255
1006,0,60.028,241.216
1007,0,60.087,241.177
1008,0,60.145,241.138
1009,0,60.203,241.099
1010,0,60.261,241.06
1011,0,60.319,241.02
1012,0,60.377,240.981
1013,0,60.435,240.941
1014,0,60.493,240.901
1015,0,60.551,240.862
1016,0,60.609,240.822
1017,0,60.667,240.781
1018,0,60.725,240.741
1019,0,60.784,240.701
1020,0,60.842,240.66
1021,0,60.9,240.619
1022,0,60.958,240.579
1023,0,61.016,240.538
1024,0,61.073,240.497
1025,0,61.131,240.455
1026,0,61.189,240.414
1027,0,61.247,240.373
1028,0,61.305,240.331
1029,0,61.363,240.289
1030,0,61.421,240.247
1031,0,61.479,240.205
1032,0,61.537,240.163
1033,0,61.595,240.121
1034,0,61.653,240.078
1035,0,61.71,240.036
1036,0,61.768,239.993
1037,0,61.826,239.95
1038,0,61.884,239.907
1039,0,61.942,239.864
1040,0,62.0,239.82
1041,0,62.057,239.777
1042,0,62.115,239.733
1043,0,62.173,239.689
1044,0,62.231,239.645
1045,0,62.288,239.601
1046,0,62.346,239.557
1047,0,62.404,239.513
1048,0,62.462,239.468
1049,0,62.519,239.423
1050,0,62.577,239.379
1051,0,62.635,239.333
1052,0,62.692,239.288
1053,0,62.75,239.243
1054,0,62.808,239.197
1055,0,62.865,239.152
1056,0,62.923,239.106
1057,0,62.98,239.06
1058,0,63.038,239.014
1059,0,63.096,238.967
1060,0,63.153,238.921
1061,0,63.211,238.874
1062,0,63.268,238.827
1063,0,63.326,238.78
1064,0,63.383,238.733
1065,0,63.441,238.686
1066,0,63.498,238.638
1067,0,63.556,238.591
1068,0,63.613,238.543
1069,0,63.671,238.495
1070,0,63.728,238.446
1071,0,63.785,238.398
1072,0,63.843,238.349
1073,0,63.9,238.301
1074,0,63.958,238.252
1075,0,64.015,238.203
1076,0,64.072,238.153
1077,0,64.13,238.104
1078,0,64.187,238.054
1079,0,64.244,238.004
1080,0,64.302,237.954
1081,0,64.359,237.904
1082,0,64.416,237.853
1083,0,64.473,237.803
1084,0,64.531,237.752
1085,0,64.588,237.701
1086,0,64.645,237.649
1087,0,64.702,237.598
1088,0,64.759,237.546
1089,0,64.817,237.495
1090,0,64.874,237.442
1091,0,64.931,237.39
1092,0,64.988,237.338
1093,0,65.045,237.285
1094,0,65.102,237.232
1095,0,65.159,237.179
1096,0,65.216,237.126
1097,0,65.273,237.072
1098,0,65.33,237.019
1099,0,65.387,236.965
1100,0,65.444,236.911
1101,0,65.501,236.856
1102,0,65.558,236.802
1103,0,65.615,236.747
1104,0,65.672,236.692
1105,0,65.729,236.636
1106,0,65.786,236.581
1107,0,65.843,236.525
1108,0,65.899,236.469
1109,0,65.956,236.413
1110,0,66.013,236.357
1111,0,66.07,236.3
1112,0,66.127,236.243
1113,0,66.183,236.186
1114,0,66.24,236.129
1115,0,66.297,236.071
1116,0,66.354,236.013
1117,0,66.41,235.955
1118,0,66.467,235.897
1119,0,66.523,235.839
1120,0,66.58,235.78
1121,0,66.637,235.721
1122,0,66.693,235.661
1123,0,66.75,235.602
1124,0,66.806,235.542
1125,0,66.863,235.482
1126,0,66.919,235.422
1127,0,66.976,235.361
1128,0,67.032,235.3
1129,0,67.089,235.239
1130,0,67.145,235.178
1131,0,67.202,235.116
1132,0,67.258,235.054
1133,0,67.314,234.992
1134,0,67.371,234.93
1135,0,67.427,234.867
1136,0,67.483,234.804
1137,0,67.54,234.74
1138,0,67.596,234.677
1139,0,67.652,234.613
